items,count,total,rnd,customer,age,city,paymentType
"dog food,soda,fruit/vegetable juice,bottled beer",4,1604,10,Samy,55,Alexandria,Credit
curd,1,664,2,Mohamed,25,Alexandria,Credit
"sausage,waffles",2,516,2,Mohamed,25,Alexandria,Credit
soda,1,1587,2,Mohamed,25,Alexandria,Cash
"root vegetables,whole milk,brown bread,brandy,detergent,dish cleaner,female sanitary products,napkins,shopping bags",9,2012,10,Samy,55,Alexandria,Cash
sugar,1,2042,4,Adel,50,Alexandria,Credit
"other vegetables,misc. beverages,long life bakery product,chocolate,candy,shopping bags",6,664,4,Adel,50,Alexandria,Cash
"grapes,butter,domestic eggs,salt,sugar,baking powder",6,442,2,Mohamed,25,Alexandria,Cash
"meat,hamburger meat,spices,coffee",4,1268,10,Samy,55,Alexandria,Credit
"pork,UHT-milk,rolls/buns,margarine",4,1267,10,Samy,55,Alexandria,Credit
oil,1,1153,2,Mohamed,25,Alexandria,Cash
"ham,whole milk,curd,dessert",4,2241,2,Mohamed,25,Alexandria,Credit
"sausage,whole milk,brown bread,soda",4,1187,4,Adel,50,Alexandria,Credit
"beverages,soda,chocolate",3,1792,2,Mohamed,25,Alexandria,Credit
rolls/buns,1,2022,4,Adel,50,Alexandria,Credit
canned beer,1,1366,2,Mohamed,25,Alexandria,Credit
"yogurt,beverages,rolls/buns,fruit/vegetable juice,pot plants",5,2150,2,Mohamed,25,Alexandria,Cash
"citrus fruit,other vegetables,whole milk,butter,frozen vegetables,rolls/buns,brown bread,fruit/vegetable juice,cleaner",9,783,4,Adel,50,Alexandria,Credit
rolls/buns,1,2243,4,Adel,50,Alexandria,Credit
"tropical fruit,whole milk",2,2378,4,Adel,50,Alexandria,Cash
"dessert,fruit/vegetable juice,newspapers",3,1932,2,Mohamed,25,Alexandria,Cash
"meat,other vegetables,rolls/buns,fruit/vegetable juice,cling film/bags",5,2330,10,Samy,55,Alexandria,Cash
"tropical fruit,root vegetables,whole milk,yogurt,whipped/sour cream,domestic eggs,rolls/buns,margarine,bottled water",9,1726,4,Adel,50,Alexandria,Cash
yogurt,1,1592,2,Mohamed,25,Alexandria,Credit
"onions,shopping bags",2,1966,2,Mohamed,25,Alexandria,Cash
"other vegetables,butter milk,UHT-milk,brown bread,bottled water",5,349,2,Mohamed,25,Alexandria,Cash
"chicken,other vegetables,whole milk,curd,UHT-milk,rolls/buns,newspapers",7,485,2,Mohamed,25,Alexandria,Credit
"meat,whole milk,frozen potato products,margarine,soda,detergent",6,132,4,Adel,50,Alexandria,Cash
"onions,yogurt,oil",3,1730,10,Samy,55,Alexandria,Credit
"sausage,butter milk,rolls/buns,soda",4,716,2,Mohamed,25,Alexandria,Cash
"rolls/buns,canned fish,soda",3,246,4,Adel,50,Alexandria,Credit
bottled beer,1,494,2,Mohamed,25,Alexandria,Cash
"liver loaf,beef,pip fruit,packaged fruit/vegetables,whole milk,pastry,margarine",7,890,2,Mohamed,25,Alexandria,Credit
"frankfurter,ham,citrus fruit,other vegetables",4,734,4,Adel,50,Alexandria,Credit
"pip fruit,yogurt,sliced cheese",3,355,10,Samy,55,Alexandria,Cash
napkins,1,414,10,Samy,55,Alexandria,Cash
yogurt,1,1513,10,Samy,55,Alexandria,Cash
"yogurt,chocolate",2,1709,4,Adel,50,Alexandria,Cash
"frankfurter,frozen meals,semi-finished bread,shopping bags",4,1953,10,Samy,55,Alexandria,Cash
"curd,processed cheese,rolls/buns,pastry,pickled vegetables,fruit/vegetable juice",6,725,4,Adel,50,Alexandria,Cash
specialty bar,1,1183,2,Mohamed,25,Alexandria,Cash
"frozen vegetables,coffee",2,851,10,Samy,55,Alexandria,Cash
"pork,beef,citrus fruit,root vegetables,other vegetables,whole milk,rolls/buns,flour,pasta,oil,waffles,seasonal products,female sanitary products",13,1344,10,Samy,55,Alexandria,Cash
"curd,bottled water,photo/film",3,1782,4,Adel,50,Alexandria,Cash
detergent,1,2320,4,Adel,50,Alexandria,Cash
root vegetables,1,1763,2,Mohamed,25,Alexandria,Cash
"tropical fruit,soft cheese,rolls/buns,chocolate",4,1556,2,Mohamed,25,Alexandria,Credit
"sausage,hamburger meat,tropical fruit,root vegetables,whole milk,UHT-milk,domestic eggs,rolls/buns,semi-finished bread,margarine,pickled vegetables,soda,fruit/vegetable juice",13,532,2,Mohamed,25,Alexandria,Cash
"whole milk,coffee,female sanitary products,shopping bags",4,332,2,Mohamed,25,Alexandria,Cash
"pastry,long life bakery product",2,2453,10,Samy,55,Alexandria,Credit
whole milk,1,308,4,Adel,50,Alexandria,Cash
pip fruit,1,1615,4,Adel,50,Alexandria,Credit
specialty chocolate,1,2296,10,Samy,55,Alexandria,Cash
"sausage,white bread,bottled beer",3,2274,4,Adel,50,Alexandria,Cash
"citrus fruit,other vegetables,whole milk",3,1628,2,Mohamed,25,Alexandria,Cash
"whole milk,rolls/buns",2,1761,10,Samy,55,Alexandria,Cash
bottled beer,1,1355,4,Adel,50,Alexandria,Credit
pastry,1,1913,4,Adel,50,Alexandria,Credit
"grapes,root vegetables,other vegetables,roll products ,pasta,oil,margarine,coffee,bottled water,detergent",10,2397,4,Adel,50,Alexandria,Cash
"yogurt,rolls/buns",2,2327,10,Samy,55,Alexandria,Credit
"frankfurter,citrus fruit,tropical fruit,whole milk,butter,whipped/sour cream",6,2029,2,Mohamed,25,Alexandria,Credit
"whole milk,rolls/buns",2,1612,10,Samy,55,Alexandria,Credit
"whole milk,canned beer",2,1215,2,Mohamed,25,Alexandria,Credit
"whole milk,yogurt,white bread,newspapers",4,2054,2,Mohamed,25,Alexandria,Cash
"whole milk,yogurt,beverages,mustard,bottled water,newspapers",6,597,4,Adel,50,Alexandria,Credit
"ham,pip fruit,whole milk,rolls/buns,honey,newspapers",6,1995,2,Mohamed,25,Alexandria,Credit
"curd,yogurt,mayonnaise,brown bread,margarine,sugar,ketchup,dish cleaner,cling film/bags",9,2117,2,Mohamed,25,Alexandria,Cash
"pork,other vegetables",2,504,4,Adel,50,Alexandria,Cash
whipped/sour cream,1,1195,10,Samy,55,Alexandria,Credit
"sausage,citrus fruit,tropical fruit,whole milk,bottled water,specialty bar,detergent,newspapers",8,919,2,Mohamed,25,Alexandria,Credit
"pip fruit,whole milk,butter milk,cream cheese ,domestic eggs,rolls/buns,brown bread",7,513,2,Mohamed,25,Alexandria,Credit
"citrus fruit,tropical fruit,grapes,dessert,cream cheese ,rolls/buns,bottled water,fruit/vegetable juice",8,1652,10,Samy,55,Alexandria,Cash
"nuts/prunes,rolls/buns,soda",3,137,10,Samy,55,Alexandria,Credit
"butter,bottled beer,liquor",3,2358,4,Adel,50,Alexandria,Cash
"meat,citrus fruit,other vegetables,canned beer",4,1688,10,Samy,55,Alexandria,Cash
"sausage,root vegetables,whole milk,butter,misc. beverages",5,1617,10,Samy,55,Alexandria,Cash
"sausage,whole milk,yogurt,pastry,pudding powder,bottled water,soda,bottled beer,canned beer,male cosmetics,flower (seeds)",11,1632,4,Adel,50,Alexandria,Cash
"berries,other vegetables,butter milk,yogurt,sliced cheese,rolls/buns,soda",7,1769,10,Samy,55,Alexandria,Credit
"beef,herbs,whole milk",3,126,2,Mohamed,25,Alexandria,Credit
"sausage,meat,root vegetables,other vegetables,whole milk,butter milk,yogurt,pastry,waffles",9,1913,4,Adel,50,Alexandria,Credit
"pip fruit,whole milk,whipped/sour cream,baking powder",4,1785,4,Adel,50,Alexandria,Cash
"whole milk,white bread,salty snack",3,414,4,Adel,50,Alexandria,Cash
soda,1,2153,2,Mohamed,25,Alexandria,Cash
rolls/buns,1,334,10,Samy,55,Alexandria,Cash
"spread cheese,pastry",2,802,4,Adel,50,Alexandria,Cash
"citrus fruit,tropical fruit,other vegetables,pot plants",4,1254,4,Adel,50,Alexandria,Credit
"rolls/buns,soda",2,809,10,Samy,55,Alexandria,Cash
"pip fruit,roll products ,pot plants",3,141,4,Adel,50,Alexandria,Credit
"whole milk,baking powder,bottled water,soda,cooking chocolate,candles",6,497,10,Samy,55,Alexandria,Credit
chocolate,1,401,4,Adel,50,Alexandria,Cash
"dessert,sliced cheese,hard cheese,white bread,brown bread",5,1280,4,Adel,50,Alexandria,Credit
canned beer,1,1027,2,Mohamed,25,Alexandria,Credit
"sausage,mayonnaise,misc. beverages,candy",4,1704,2,Mohamed,25,Alexandria,Cash
"other vegetables,cream cheese ,rolls/buns",3,404,2,Mohamed,25,Alexandria,Credit
"yogurt,UHT-milk,soda,red/blush wine,waffles",5,1185,10,Samy,55,Alexandria,Cash
"sausage,meat,tropical fruit,soda,hygiene articles",5,2083,10,Samy,55,Alexandria,Cash
"citrus fruit,UHT-milk,zwieback,bottled water,hygiene articles",5,1504,2,Mohamed,25,Alexandria,Cash
"chicken,dessert,yogurt,frozen vegetables,domestic eggs,salt,pasta,specialty fat,bottled water,newspapers",10,1568,2,Mohamed,25,Alexandria,Cash
"meat,citrus fruit,pip fruit,curd,yogurt,whipped/sour cream,domestic eggs,pastry,flour,fruit/vegetable juice,bottled beer,salty snack,chocolate,cooking chocolate,hygiene articles,napkins,shopping bags",17,1188,10,Samy,55,Alexandria,Cash
whole milk,1,253,10,Samy,55,Alexandria,Credit
"soda,canned beer",2,1216,10,Samy,55,Alexandria,Cash
"citrus fruit,root vegetables,other vegetables,salt,bottled water,chewing gum",6,1381,4,Adel,50,Alexandria,Cash
"root vegetables,butter milk,frozen vegetables,pastry,dish cleaner,hygiene articles,napkins",7,1994,2,Mohamed,25,Alexandria,Cash
"tropical fruit,pip fruit,whole milk,curd,yogurt,frozen meals",6,1737,2,Mohamed,25,Alexandria,Credit
"pork,pip fruit,other vegetables,whole milk,yogurt,frozen fish,flour,sugar,baking powder,long life bakery product,chewing gum",11,1323,10,Samy,55,Alexandria,Cash
"meat,organic sausage,whole milk,butter,UHT-milk,frozen vegetables,pickled vegetables,cat food,female sanitary products",9,1562,4,Adel,50,Alexandria,Credit
root vegetables,1,868,10,Samy,55,Alexandria,Cash
"whole milk,pastry",2,2116,10,Samy,55,Alexandria,Cash
whole milk,1,507,4,Adel,50,Alexandria,Cash
"sausage,chicken,beef,root vegetables,other vegetables,curd,yogurt,cream cheese ,ice cream,newspapers",10,1992,2,Mohamed,25,Alexandria,Cash
"rolls/buns,bottled water,soda",3,1665,4,Adel,50,Alexandria,Credit
"whole milk,brown bread,newspapers",3,1536,10,Samy,55,Alexandria,Cash
"dessert,zwieback",2,303,10,Samy,55,Alexandria,Credit
"frankfurter,domestic eggs",2,1133,10,Samy,55,Alexandria,Cash
curd,1,1103,2,Mohamed,25,Alexandria,Cash
"whole milk,butter,whipped/sour cream,condensed milk,soft cheese,hard cheese,processed cheese,frozen vegetables,detergent",9,2292,4,Adel,50,Alexandria,Cash
margarine,1,772,2,Mohamed,25,Alexandria,Cash
"pork,tropical fruit,whole milk,rolls/buns,margarine",5,821,4,Adel,50,Alexandria,Credit
canned beer,1,1987,10,Samy,55,Alexandria,Cash
"citrus fruit,tropical fruit,root vegetables,herbs,other vegetables,whole milk,yogurt,bottled water,bottled beer",9,1675,10,Samy,55,Alexandria,Credit
"citrus fruit,whole milk,sliced cheese,rolls/buns,pastry,roll products ,coffee,bottled water,soda,bottled beer,canned beer,rum,waffles,chocolate",14,934,10,Samy,55,Alexandria,Credit
"hamburger meat,whole milk,curd,dessert",4,598,4,Adel,50,Alexandria,Credit
"turkey,hamburger meat,root vegetables,other vegetables,whole milk,yogurt,hard cheese,cereals,long life bakery product,specialty chocolate,candy,hygiene articles",12,830,4,Adel,50,Alexandria,Cash
"sausage,other vegetables,dessert,domestic eggs,pastry,napkins",6,294,4,Adel,50,Alexandria,Credit
yogurt,1,1950,4,Adel,50,Alexandria,Credit
"chicken,hamburger meat,whole milk,rolls/buns,flour,margarine,coffee,canned beer,hygiene articles,shopping bags",10,1833,2,Mohamed,25,Alexandria,Credit
"onions,bottled water,soda,canned beer,chewing gum,male cosmetics,napkins,cling film/bags",8,1535,4,Adel,50,Alexandria,Credit
"butter,pastry,semi-finished bread,white wine,detergent",5,1593,4,Adel,50,Alexandria,Cash
"chicken,other vegetables,whole milk",3,1130,4,Adel,50,Alexandria,Cash
"pork,root vegetables,brown bread,soda,bottled beer",5,1061,2,Mohamed,25,Alexandria,Credit
"sausage,berries,whole milk,yogurt,domestic eggs",5,631,4,Adel,50,Alexandria,Credit
"butter,whipped/sour cream,brown bread,pastry,canned vegetables,fruit/vegetable juice,long life bakery product",7,570,10,Samy,55,Alexandria,Credit
red/blush wine,1,2401,4,Adel,50,Alexandria,Cash
"misc. beverages,cake bar",2,539,4,Adel,50,Alexandria,Credit
"cat food,chocolate,specialty chocolate",3,771,2,Mohamed,25,Alexandria,Credit
whipped/sour cream,1,509,4,Adel,50,Alexandria,Cash
shopping bags,1,641,10,Samy,55,Alexandria,Cash
"rolls/buns,vinegar,bottled beer",3,888,4,Adel,50,Alexandria,Credit
"other vegetables,whole milk,butter,yogurt,cream cheese ,vinegar,pet care,fruit/vegetable juice,cling film/bags",9,1607,2,Mohamed,25,Alexandria,Cash
white bread,1,2342,2,Mohamed,25,Alexandria,Credit
"pip fruit,vinegar,bottled water,shopping bags",4,1804,4,Adel,50,Alexandria,Cash
"tropical fruit,berries,yogurt,domestic eggs,brown bread,soda,candy",7,241,4,Adel,50,Alexandria,Cash
"beef,grapes,fruit/vegetable juice",3,2304,10,Samy,55,Alexandria,Cash
bottled water,1,1613,2,Mohamed,25,Alexandria,Credit
"sausage,pip fruit,onions,spices,cat food,bottled beer,newspapers",7,1035,4,Adel,50,Alexandria,Credit
"pip fruit,margarine",2,2377,4,Adel,50,Alexandria,Credit
"pastry,canned beer,shopping bags",3,1910,2,Mohamed,25,Alexandria,Credit
"sausage,pastry",2,532,10,Samy,55,Alexandria,Credit
"whole milk,yogurt,spread cheese,semi-finished bread,baking powder,soda,cake bar,chocolate,specialty bar",9,246,4,Adel,50,Alexandria,Credit
"sausage,root vegetables,white bread,roll products ,semi-finished bread,soda,napkins",7,2385,4,Adel,50,Alexandria,Cash
"other vegetables,whole milk,baking powder,coffee,flower (seeds)",5,2126,2,Mohamed,25,Alexandria,Cash
"sausage,butter milk,soft cheese,rolls/buns,instant coffee,shopping bags",6,870,10,Samy,55,Alexandria,Credit
"rolls/buns,sweet spreads,canned fish,chewing gum,newspapers",5,1454,2,Mohamed,25,Alexandria,Credit
"rolls/buns,bottled beer",2,2168,2,Mohamed,25,Alexandria,Cash
"other vegetables,whole milk,soda,chocolate",4,1286,10,Samy,55,Alexandria,Cash
"flour,bottled water,chocolate,specialty chocolate",4,1840,4,Adel,50,Alexandria,Cash
root vegetables,1,2494,10,Samy,55,Alexandria,Cash
"frozen vegetables,rolls/buns,pastry",3,694,2,Mohamed,25,Alexandria,Cash
"liver loaf,whole milk,yogurt",3,2419,2,Mohamed,25,Alexandria,Cash
"onions,whole milk,curd,yogurt,hard cheese,domestic eggs,bottled water,cleaner",8,619,4,Adel,50,Alexandria,Cash
"tropical fruit,other vegetables",2,1247,10,Samy,55,Alexandria,Cash
"other vegetables,bottled beer",2,962,2,Mohamed,25,Alexandria,Credit
"pasta,vinegar,soda,fruit/vegetable juice,sparkling wine,napkins",6,2044,4,Adel,50,Alexandria,Credit
"tropical fruit,cream cheese ,chocolate",3,2288,4,Adel,50,Alexandria,Cash
"whole milk,yogurt",2,261,2,Mohamed,25,Alexandria,Credit
"tropical fruit,pip fruit,whole milk,cream cheese ,frozen dessert,rolls/buns,bottled water,waffles,napkins,dishes",10,2004,10,Samy,55,Alexandria,Credit
"root vegetables,herbs,frozen vegetables,bottled water,shopping bags",5,1836,10,Samy,55,Alexandria,Credit
"hamburger meat,whole milk,ice cream,domestic eggs,white bread,pastry,margarine,sweet spreads,soda,fruit/vegetable juice,syrup,red/blush wine,salty snack,popcorn,shopping bags",15,601,10,Samy,55,Alexandria,Credit
"other vegetables,beverages,domestic eggs,brown bread,pastry,soda,newspapers",7,779,10,Samy,55,Alexandria,Credit
"brown bread,fruit/vegetable juice,newspapers,shopping bags",4,1328,10,Samy,55,Alexandria,Credit
"sausage,hamburger meat,whole milk,pastry,shopping bags",5,2306,10,Samy,55,Alexandria,Cash
"pastry,instant coffee",2,2390,2,Mohamed,25,Alexandria,Cash
"other vegetables,whole milk,pastry,flour,margarine,canned fish,long life bakery product,chocolate",8,1142,4,Adel,50,Alexandria,Credit
other vegetables,1,738,2,Mohamed,25,Alexandria,Credit
"sausage,liver loaf,specialty cheese,soda",4,1528,10,Samy,55,Alexandria,Cash
"frankfurter,chicken,brown bread,oil",4,1892,10,Samy,55,Alexandria,Cash
soda,1,2294,2,Mohamed,25,Alexandria,Cash
"cat food,bottled water,white wine,shopping bags",4,2475,2,Mohamed,25,Alexandria,Cash
"yogurt,rolls/buns",2,2198,4,Adel,50,Alexandria,Cash
"sausage,ham,citrus fruit,other vegetables,butter,hard cheese,curd cheese,domestic eggs,rolls/buns,brown bread,margarine,soda,candy",13,1404,4,Adel,50,Alexandria,Cash
"brown bread,pastry,pasta",3,629,4,Adel,50,Alexandria,Credit
"cream cheese ,ice cream,white bread,specialty chocolate",4,269,10,Samy,55,Alexandria,Cash
"beverages,soft cheese,rolls/buns,sugar,misc. beverages,candy",6,2120,2,Mohamed,25,Alexandria,Cash
"curd,whipped/sour cream,pudding powder,candy,flower (seeds),shopping bags",6,1409,2,Mohamed,25,Alexandria,Cash
"ice cream,chocolate marshmallow",2,1952,4,Adel,50,Alexandria,Cash
"detergent,decalcifier,hygiene articles",3,1975,4,Adel,50,Alexandria,Cash
"whole milk,butter milk,yogurt",3,1807,2,Mohamed,25,Alexandria,Credit
"sausage,other vegetables,dessert,canned vegetables",4,881,10,Samy,55,Alexandria,Credit
"beverages,waffles",2,2256,10,Samy,55,Alexandria,Credit
"frankfurter,tropical fruit,dessert,rolls/buns,brown bread,seasonal products,flower (seeds)",7,1274,10,Samy,55,Alexandria,Cash
"sausage,citrus fruit,pip fruit,whole milk,curd,domestic eggs,margarine,newspapers",8,1617,4,Adel,50,Alexandria,Cash
beverages,1,798,4,Adel,50,Alexandria,Credit
"other vegetables,yogurt,whipped/sour cream,newspapers",4,1685,10,Samy,55,Alexandria,Credit
"whole milk,beverages,bottled water,cake bar,newspapers",5,627,4,Adel,50,Alexandria,Cash
"whole milk,pastry",2,2263,10,Samy,55,Alexandria,Credit
"rolls/buns,specialty chocolate",2,938,10,Samy,55,Alexandria,Credit
canned beer,1,679,2,Mohamed,25,Alexandria,Cash
"pork,beverages,flour,margarine,bottled beer",5,1505,2,Mohamed,25,Alexandria,Credit
"whole milk,cat food,bottled water,napkins",4,621,10,Samy,55,Alexandria,Credit
"beverages,processed cheese",2,225,2,Mohamed,25,Alexandria,Credit
long life bakery product,1,1394,4,Adel,50,Alexandria,Credit
"pork,hamburger meat",2,1177,2,Mohamed,25,Alexandria,Credit
"whole milk,yogurt,whipped/sour cream,sugar",4,1539,2,Mohamed,25,Alexandria,Credit
"packaged fruit/vegetables,processed cheese,frozen vegetables,bottled water,fruit/vegetable juice,snack products,candy",7,1165,2,Mohamed,25,Alexandria,Credit
packaged fruit/vegetables,1,1690,4,Adel,50,Alexandria,Cash
"whole milk,butter milk,domestic eggs",3,1986,4,Adel,50,Alexandria,Credit
"sausage,pork,berries,other vegetables,whole milk,rolls/buns,brown bread,roll products ,margarine,sweet spreads,softener",11,1740,4,Adel,50,Alexandria,Cash
"white bread,flour,oil,sugar,coffee,bottled water,salty snack",7,1119,10,Samy,55,Alexandria,Cash
"other vegetables,soda,bottled beer,shopping bags",4,802,4,Adel,50,Alexandria,Credit
"sausage,coffee,bottled water",3,1624,4,Adel,50,Alexandria,Credit
"brown bread,bottled water,bottled beer",3,2175,4,Adel,50,Alexandria,Cash
"rolls/buns,fruit/vegetable juice,long life bakery product,newspapers",4,1989,4,Adel,50,Alexandria,Cash
specialty chocolate,1,984,10,Samy,55,Alexandria,Cash
"sausage,hamburger meat,tropical fruit,cream cheese ,fruit/vegetable juice",5,1496,10,Samy,55,Alexandria,Cash
"citrus fruit,shopping bags",2,2207,4,Adel,50,Alexandria,Credit
"snack products,chocolate",2,1805,2,Mohamed,25,Alexandria,Cash
"pip fruit,root vegetables,butter milk,frozen vegetables,rolls/buns,misc. beverages,fruit/vegetable juice,newspapers,pot plants",9,1242,10,Samy,55,Alexandria,Credit
shopping bags,1,2270,4,Adel,50,Alexandria,Cash
"whole milk,frozen vegetables",2,2398,4,Adel,50,Alexandria,Credit
"yogurt,pastry,canned beer,red/blush wine",4,2327,4,Adel,50,Alexandria,Credit
"frankfurter,pip fruit,other vegetables,whole milk,butter,yogurt,fruit/vegetable juice,shopping bags",8,2429,2,Mohamed,25,Alexandria,Cash
"beef,yogurt,spread cheese,margarine,salty snack",5,297,4,Adel,50,Alexandria,Credit
"pip fruit,yogurt,bottled water,canned beer,chewing gum,napkins",6,997,4,Adel,50,Alexandria,Credit
white bread,1,2240,10,Samy,55,Alexandria,Credit
pork,1,356,4,Adel,50,Alexandria,Credit
"yogurt,whipped/sour cream,hard cheese,ketchup",4,454,2,Mohamed,25,Alexandria,Cash
"condensed milk,coffee",2,385,10,Samy,55,Alexandria,Cash
"root vegetables,yogurt,beverages,flour",4,2483,4,Adel,50,Alexandria,Credit
soda,1,1472,2,Mohamed,25,Alexandria,Credit
"sugar,canned beer",2,1292,2,Mohamed,25,Alexandria,Credit
"citrus fruit,yogurt,pastry,salt,margarine,specialty fat,cat food,specialty bar,dish cleaner",9,1802,10,Samy,55,Alexandria,Credit
"citrus fruit,tropical fruit,whole milk,yogurt,rolls/buns,pastry,semi-finished bread,bottled beer,napkins",9,1393,4,Adel,50,Alexandria,Cash
"frankfurter,other vegetables,whole milk,yogurt,cream cheese ,rolls/buns,pastry,coffee",8,1057,10,Samy,55,Alexandria,Cash
"beverages,white bread,pastry,newspapers,shopping bags",5,884,10,Samy,55,Alexandria,Credit
"pork,tropical fruit,root vegetables,onions,other vegetables,shopping bags",6,2063,2,Mohamed,25,Alexandria,Cash
"whole milk,domestic eggs,brown bread,photo/film",4,695,4,Adel,50,Alexandria,Credit
"tropical fruit,pip fruit,UHT-milk,rolls/buns,pastry,salt",6,2020,4,Adel,50,Alexandria,Cash
"yogurt,white wine,red/blush wine",3,2025,2,Mohamed,25,Alexandria,Cash
coffee,1,2285,10,Samy,55,Alexandria,Cash
"sausage,citrus fruit,pip fruit,whole milk,cream cheese ,tidbits,domestic eggs,pastry,sugar,fruit/vegetable juice,chocolate,chocolate marshmallow",12,2223,4,Adel,50,Alexandria,Cash
"curd,yogurt",2,840,2,Mohamed,25,Alexandria,Credit
"tropical fruit,herbs,whole milk,yogurt,whipped/sour cream,soda",6,631,2,Mohamed,25,Alexandria,Credit
"pork,citrus fruit",2,1509,2,Mohamed,25,Alexandria,Cash
"frankfurter,pip fruit,root vegetables,other vegetables,whole milk,soft cheese,cream cheese ,frozen vegetables,salt,specialty fat,sugar,jam,canned fish,coffee,fruit/vegetable juice,long life bakery product,waffles,chocolate,shopping bags",19,707,2,Mohamed,25,Alexandria,Credit
canned beer,1,1469,10,Samy,55,Alexandria,Cash
pastry,1,1005,2,Mohamed,25,Alexandria,Cash
"sausage,citrus fruit,whole milk,yogurt,beverages,pasta,waffles,specialty chocolate",8,977,2,Mohamed,25,Alexandria,Credit
"finished products,soda,specialty chocolate",3,228,10,Samy,55,Alexandria,Cash
"pork,other vegetables,rolls/buns",3,1043,4,Adel,50,Alexandria,Cash
bottled beer,1,112,10,Samy,55,Alexandria,Credit
"chicken,sugar,photo/film",3,1848,10,Samy,55,Alexandria,Cash
"tropical fruit,rolls/buns,pastry",3,2218,10,Samy,55,Alexandria,Cash
"frozen meals,rolls/buns,bottled beer",3,1858,10,Samy,55,Alexandria,Cash
"hamburger meat,pip fruit,whole milk,hard cheese,chocolate",5,2466,2,Mohamed,25,Alexandria,Credit
"pastry,soda",2,1828,10,Samy,55,Alexandria,Credit
frozen vegetables,1,1525,10,Samy,55,Alexandria,Credit
coffee,1,2144,4,Adel,50,Alexandria,Cash
"whole milk,curd,dessert,shopping bags",4,909,10,Samy,55,Alexandria,Cash
whole milk,1,1613,10,Samy,55,Alexandria,Cash
canned beer,1,2091,10,Samy,55,Alexandria,Credit
canned beer,1,1569,10,Samy,55,Alexandria,Cash
canned beer,1,1506,2,Mohamed,25,Alexandria,Cash
"whole milk,frozen vegetables,rolls/buns,pastry,kitchen towels,newspapers",6,2048,4,Adel,50,Alexandria,Credit
"pork,frozen vegetables,pastry,misc. beverages",4,775,2,Mohamed,25,Alexandria,Credit
"citrus fruit,other vegetables,whole milk,flour",4,1065,2,Mohamed,25,Alexandria,Cash
napkins,1,1931,4,Adel,50,Alexandria,Credit
canned beer,1,948,4,Adel,50,Alexandria,Cash
"sausage,bottled beer,dish cleaner",3,372,10,Samy,55,Alexandria,Cash
"whole milk,rolls/buns",2,1251,4,Adel,50,Alexandria,Credit
"hamburger meat,fruit/vegetable juice,canned beer,white wine",4,1914,4,Adel,50,Alexandria,Credit
other vegetables,1,1171,10,Samy,55,Alexandria,Credit
"pastry,newspapers",2,1276,4,Adel,50,Alexandria,Cash
"ham,citrus fruit,tropical fruit,whole milk,yogurt,whipped/sour cream,soda",7,2308,10,Samy,55,Alexandria,Credit
"pork,root vegetables,onions,other vegetables,margarine,sugar,spices",7,1977,2,Mohamed,25,Alexandria,Cash
"soda,fruit/vegetable juice,specialty bar",3,1762,4,Adel,50,Alexandria,Cash
chocolate,1,1344,10,Samy,55,Alexandria,Credit
"pip fruit,bottled beer",2,2422,2,Mohamed,25,Alexandria,Credit
"rolls/buns,soda",2,1177,10,Samy,55,Alexandria,Cash
"dessert,beverages,ice cream,soda",4,2250,10,Samy,55,Alexandria,Cash
"rolls/buns,bottled water,bottled beer",3,2245,4,Adel,50,Alexandria,Cash
"sausage,yogurt,cream",3,1179,4,Adel,50,Alexandria,Cash
"pork,tropical fruit,other vegetables,coffee,shopping bags",5,1644,10,Samy,55,Alexandria,Cash
"dessert,yogurt,rolls/buns,meat spreads,bottled water,soda,chocolate,shopping bags",8,1748,10,Samy,55,Alexandria,Credit
"citrus fruit,root vegetables,other vegetables,whipped/sour cream,processed cheese,rolls/buns,newspapers",7,831,10,Samy,55,Alexandria,Cash
canned beer,1,193,4,Adel,50,Alexandria,Credit
"ham,other vegetables,condensed milk,domestic eggs,salty snack",5,565,2,Mohamed,25,Alexandria,Cash
"beverages,waffles",2,1492,2,Mohamed,25,Alexandria,Credit
"frankfurter,rolls/buns",2,177,2,Mohamed,25,Alexandria,Credit
"sausage,rolls/buns",2,717,2,Mohamed,25,Alexandria,Credit
"sausage,tropical fruit,other vegetables,butter,sliced cheese,domestic eggs,rolls/buns,brown bread,napkins",9,1709,4,Adel,50,Alexandria,Cash
"pork,yogurt,beverages,frozen vegetables,frozen meals,rolls/buns,potato products,bottled beer,chocolate marshmallow,kitchen towels",10,601,2,Mohamed,25,Alexandria,Credit
"ham,rolls/buns,soda,shopping bags",4,771,2,Mohamed,25,Alexandria,Cash
"pork,tropical fruit,root vegetables,whipped/sour cream,UHT-milk,frozen vegetables,roll products ,oil,bottled water,candy",10,932,2,Mohamed,25,Alexandria,Credit
"other vegetables,specialty cheese",2,1871,2,Mohamed,25,Alexandria,Cash
"chicken,whole milk,frozen vegetables,brown bread,sugar,dog food",6,1733,4,Adel,50,Alexandria,Credit
"ice cream,chewing gum",2,1183,2,Mohamed,25,Alexandria,Credit
"citrus fruit,pip fruit,other vegetables,whole milk,butter,yogurt,salt",7,1849,10,Samy,55,Alexandria,Cash
misc. beverages,1,211,2,Mohamed,25,Alexandria,Cash
"sausage,ham,dessert",3,2115,10,Samy,55,Alexandria,Cash
canned beer,1,2419,10,Samy,55,Alexandria,Cash
