items,count,total,rnd,customer,age,city,paymentType
"frankfurter,chicken,root vegetables,whole milk,domestic eggs,canned fruit,flower (seeds)",7,1631,3,Ahmed,30,Giza,Cash
ketchup,1,1514,3,Ahmed,30,Giza,Credit
"sausage,beef,tropical fruit,other vegetables,butter,yogurt,UHT-milk,condensed milk,sliced cheese,salt,soups,sweet spreads,newspapers",13,134,3,Ahmed,30,Giza,Cash
"vinegar,bottled beer",2,2093,3,Ahmed,30,Giza,Cash
whole milk,1,478,3,Ahmed,30,Giza,Credit
dishes,1,2430,3,Ahmed,30,Giza,Credit
"hamburger meat,butter,zwieback,Instant food products,soda,misc. beverages",6,660,3,Ahmed,30,Giza,Cash
"tropical fruit,whole milk,yogurt,whipped/sour cream,rolls/buns,cocoa drinks,bottled water,bottled beer,specialty chocolate",9,1718,3,Ahmed,30,Giza,Credit
"pork,root vegetables,herbs,other vegetables,whole milk,processed cheese,domestic eggs,margarine,fruit/vegetable juice,hygiene articles",10,391,3,Ahmed,30,Giza,Cash
canned beer,1,2372,3,Ahmed,30,Giza,Cash
"yogurt,soda,waffles",3,1985,3,Ahmed,30,Giza,Cash
"butter,yogurt,cream cheese ,spread cheese,rolls/buns,bottled water,soda,fruit/vegetable juice,newspapers",9,2346,3,Ahmed,30,Giza,Credit
"pip fruit,beverages,pastry,hygiene articles",4,887,3,Ahmed,30,Giza,Cash
"sausage,citrus fruit,butter,domestic eggs,rolls/buns,margarine,soda",7,1109,3,Ahmed,30,Giza,Cash
"bottled water,soda",2,105,3,Ahmed,30,Giza,Cash
"whole milk,canned beer",2,1335,3,Ahmed,30,Giza,Credit
"sausage,hard cheese,rolls/buns,specialty fat,mustard,long life bakery product,seasonal products,napkins,dishes",9,1144,3,Ahmed,30,Giza,Credit
"frozen vegetables,frozen meals",2,2245,3,Ahmed,30,Giza,Credit
"sausage,rolls/buns",2,875,3,Ahmed,30,Giza,Credit
"rolls/buns,canned beer",2,2368,3,Ahmed,30,Giza,Credit
"pip fruit,soda,chewing gum",3,844,3,Ahmed,30,Giza,Cash
"turkey,tropical fruit,yogurt,rolls/buns",4,1671,3,Ahmed,30,Giza,Credit
"rolls/buns,soda,chewing gum",3,2473,3,Ahmed,30,Giza,Cash
coffee,1,278,3,Ahmed,30,Giza,Credit
"sausage,rolls/buns,newspapers,shopping bags",4,1865,3,Ahmed,30,Giza,Credit
"rolls/buns,soda,snack products",3,2081,3,Ahmed,30,Giza,Cash
"yogurt,frozen dessert",2,397,3,Ahmed,30,Giza,Credit
bottled beer,1,1227,3,Ahmed,30,Giza,Credit
"other vegetables,rolls/buns,hair spray",3,1778,3,Ahmed,30,Giza,Credit
"sausage,rolls/buns,sugar,bottled water,soda,fruit/vegetable juice,white wine,male cosmetics",8,1933,3,Ahmed,30,Giza,Cash
"bottled beer,newspapers",2,2293,3,Ahmed,30,Giza,Credit
"canned beer,newspapers",2,1985,3,Ahmed,30,Giza,Credit
newspapers,1,1733,3,Ahmed,30,Giza,Cash
"frankfurter,sausage,whole milk,butter milk,yogurt,sliced cheese,hard cheese,rolls/buns,pastry,pickled vegetables,newspapers",11,1636,3,Ahmed,30,Giza,Credit
"frankfurter,tropical fruit,other vegetables,rolls/buns,bottled water,soda,fruit/vegetable juice,salty snack,waffles",9,1473,3,Ahmed,30,Giza,Credit
whole milk,1,2304,3,Ahmed,30,Giza,Credit
"pork,other vegetables,whole milk,rolls/buns,semi-finished bread,artif. sweetener,fruit/vegetable juice,cake bar,specialty bar,skin care",10,2290,3,Ahmed,30,Giza,Credit
"rolls/buns,pickled vegetables",2,669,3,Ahmed,30,Giza,Cash
canned beer,1,318,3,Ahmed,30,Giza,Cash
"pork,tropical fruit,whole milk,domestic eggs",4,433,3,Ahmed,30,Giza,Credit
"root vegetables,herbs,other vegetables,cream cheese ,frozen vegetables,jam,canned fish,coffee",8,2311,3,Ahmed,30,Giza,Credit
"citrus fruit,root vegetables,frozen vegetables,chewing gum",4,1235,3,Ahmed,30,Giza,Cash
bottled beer,1,2297,3,Ahmed,30,Giza,Cash
chocolate,1,1583,3,Ahmed,30,Giza,Cash
"pip fruit,whipped/sour cream,hard cheese,bottled water,fruit/vegetable juice",5,1379,3,Ahmed,30,Giza,Credit
condensed milk,1,605,3,Ahmed,30,Giza,Cash
"pip fruit,root vegetables,frozen vegetables,frozen potato products,pastry,fruit/vegetable juice,napkins,bags",8,1021,3,Ahmed,30,Giza,Credit
"liquor,napkins",2,1704,3,Ahmed,30,Giza,Credit
"other vegetables,dessert,white bread,dog food,flower soil/fertilizer",5,248,3,Ahmed,30,Giza,Credit
semi-finished bread,1,2066,3,Ahmed,30,Giza,Cash
"sausage,frozen meals,shopping bags",3,1157,3,Ahmed,30,Giza,Credit
"tropical fruit,whole milk,newspapers,shopping bags",4,1290,3,Ahmed,30,Giza,Cash
cereals,1,2163,3,Ahmed,30,Giza,Credit
"root vegetables,other vegetables,whole milk,rolls/buns,sugar,cereals,soda,soap",8,560,3,Ahmed,30,Giza,Cash
"beef,tropical fruit,whole milk,margarine,soda,candles",6,1355,3,Ahmed,30,Giza,Cash
"tropical fruit,other vegetables,UHT-milk,domestic eggs,pot plants",5,746,3,Ahmed,30,Giza,Cash
flower soil/fertilizer,1,2098,3,Ahmed,30,Giza,Credit
butter milk,1,2145,3,Ahmed,30,Giza,Credit
"sausage,tropical fruit,root vegetables,other vegetables,hard cheese,fruit/vegetable juice,long life bakery product,waffles",8,1956,3,Ahmed,30,Giza,Cash
"pip fruit,other vegetables,whole milk,butter,whipped/sour cream,sliced cheese,pastry,hygiene articles,napkins",9,635,3,Ahmed,30,Giza,Credit
whole milk,1,428,3,Ahmed,30,Giza,Cash
"sliced cheese,rolls/buns",2,430,3,Ahmed,30,Giza,Credit
"pork,other vegetables",2,658,3,Ahmed,30,Giza,Cash
"chicken,butter,frozen vegetables,soda,misc. beverages,chocolate,specialty chocolate",7,1991,3,Ahmed,30,Giza,Cash
"tropical fruit,pip fruit,root vegetables,onions,other vegetables,whole milk,whipped/sour cream,misc. beverages,fruit/vegetable juice,red/blush wine,salty snack,detergent,shopping bags",13,2182,3,Ahmed,30,Giza,Credit
canned beer,1,1790,3,Ahmed,30,Giza,Cash
"whole milk,domestic eggs",2,1938,3,Ahmed,30,Giza,Cash
rolls/buns,1,1294,3,Ahmed,30,Giza,Credit
"tropical fruit,root vegetables,whole milk,yogurt,whipped/sour cream,rolls/buns,margarine,sugar,Instant food products,bottled water",10,698,3,Ahmed,30,Giza,Credit
pastry,1,2043,3,Ahmed,30,Giza,Cash
"frankfurter,beef,other vegetables,cream cheese ,domestic eggs,baking powder,salty snack,shopping bags",8,1214,3,Ahmed,30,Giza,Credit
"other vegetables,bottled water,canned beer,chewing gum,newspapers",5,163,3,Ahmed,30,Giza,Cash
"pip fruit,root vegetables,frozen vegetables,rolls/buns,semi-finished bread,soda,white wine,newspapers",8,719,3,Ahmed,30,Giza,Cash
"pip fruit,whole milk,frozen vegetables,bottled water",4,352,3,Ahmed,30,Giza,Cash
beef,1,2379,3,Ahmed,30,Giza,Cash
"citrus fruit,tropical fruit,pip fruit,other vegetables,curd,butter milk,UHT-milk,frozen meals,brown bread,semi-finished bread,spices,fruit/vegetable juice,hygiene articles",13,1377,3,Ahmed,30,Giza,Cash
pip fruit,1,1847,3,Ahmed,30,Giza,Credit
"frozen meals,ice cream,frozen potato products",3,1175,3,Ahmed,30,Giza,Credit
"frankfurter,citrus fruit,rolls/buns,soda",4,1534,3,Ahmed,30,Giza,Cash
"beverages,newspapers",2,303,3,Ahmed,30,Giza,Credit
"fruit/vegetable juice,chewing gum",2,1117,3,Ahmed,30,Giza,Credit
"whole milk,brown bread,dog food,chocolate,hygiene articles,pot plants",6,2393,3,Ahmed,30,Giza,Credit
"frankfurter,curd,rolls/buns,brown bread,mustard,candy",6,686,3,Ahmed,30,Giza,Cash
"frozen vegetables,rolls/buns",2,1992,3,Ahmed,30,Giza,Cash
soda,1,1272,3,Ahmed,30,Giza,Cash
"pip fruit,soda,bottled beer,canned beer,waffles,chocolate",6,672,3,Ahmed,30,Giza,Cash
"ice cream,brown bread",2,802,3,Ahmed,30,Giza,Credit
"chicken,hamburger meat,grapes,other vegetables,whipped/sour cream,brown bread,canned beer,sparkling wine,flower (seeds)",9,1771,3,Ahmed,30,Giza,Cash
"sausage,chicken,pork,root vegetables,other vegetables,whole milk,rolls/buns,fruit/vegetable juice,canned beer",9,175,3,Ahmed,30,Giza,Credit
"sausage,citrus fruit,other vegetables",3,664,3,Ahmed,30,Giza,Credit
"whole milk,curd,soda,light bulbs,pot plants,shopping bags",6,1101,3,Ahmed,30,Giza,Credit
"other vegetables,white bread,soda,bottled beer",4,290,3,Ahmed,30,Giza,Cash
"tropical fruit,whole milk,beverages,rolls/buns",4,1391,3,Ahmed,30,Giza,Credit
"pork,tropical fruit,yogurt,white bread,fruit/vegetable juice",5,1085,3,Ahmed,30,Giza,Cash
"coffee,red/blush wine",2,274,3,Ahmed,30,Giza,Cash
"tropical fruit,whole milk,yogurt,ice cream,bottled water,soda,hygiene articles,napkins",8,1606,3,Ahmed,30,Giza,Credit
"other vegetables,whole milk,brown bread",3,299,3,Ahmed,30,Giza,Cash
"ham,whole milk,white bread,bottled beer",4,2416,3,Ahmed,30,Giza,Cash
"whole milk,dessert,beverages,detergent,flower (seeds)",5,1155,3,Ahmed,30,Giza,Cash
"berries,pastry,sugar,soda,chocolate,make up remover",6,1220,3,Ahmed,30,Giza,Credit
"pork,beef,soda,canned beer",4,910,3,Ahmed,30,Giza,Credit
"beef,root vegetables,packaged fruit/vegetables,whole milk,rolls/buns,pastry,oil,bottled water,soda,canned beer",10,1707,3,Ahmed,30,Giza,Credit
"soda,soap",2,211,3,Ahmed,30,Giza,Credit
"beverages,specialty bar",2,1192,3,Ahmed,30,Giza,Credit
"meat,chicken,root vegetables,other vegetables,whole milk,whipped/sour cream,rolls/buns,abrasive cleaner,cleaner,napkins,house keeping products",11,243,3,Ahmed,30,Giza,Credit
"beverages,bottled water,long life bakery product",3,1977,3,Ahmed,30,Giza,Cash
"whipped/sour cream,frozen vegetables,hygiene articles",3,1101,3,Ahmed,30,Giza,Cash
"yogurt,beverages,frozen meals,long life bakery product",4,1464,3,Ahmed,30,Giza,Cash
"whole milk,whipped/sour cream",2,655,3,Ahmed,30,Giza,Cash
other vegetables,1,1118,3,Ahmed,30,Giza,Credit
fruit/vegetable juice,1,466,3,Ahmed,30,Giza,Credit
"frozen meals,soda",2,2217,3,Ahmed,30,Giza,Cash
photo/film,1,2384,3,Ahmed,30,Giza,Cash
"other vegetables,UHT-milk,canned vegetables,bottled water,cake bar,shopping bags",6,1441,3,Ahmed,30,Giza,Cash
whole milk,1,2230,3,Ahmed,30,Giza,Credit
bottled beer,1,1436,3,Ahmed,30,Giza,Credit
"rolls/buns,specialty chocolate",2,2451,3,Ahmed,30,Giza,Credit
"citrus fruit,rolls/buns,specialty bar",3,2124,3,Ahmed,30,Giza,Cash
"soda,fruit/vegetable juice",2,2433,3,Ahmed,30,Giza,Credit
"frankfurter,tropical fruit,whole milk,cream cheese ,rolls/buns,pet care,bottled water,napkins,dishes,shopping bags",10,136,3,Ahmed,30,Giza,Cash
pastry,1,202,3,Ahmed,30,Giza,Credit
"frankfurter,packaged fruit/vegetables,soft cheese,soda",4,1720,3,Ahmed,30,Giza,Credit
"chicken,tropical fruit,yogurt",3,490,3,Ahmed,30,Giza,Credit
"other vegetables,whole milk,yogurt,bottled water,liquor (appetizer)",5,2053,3,Ahmed,30,Giza,Credit
nuts/prunes,1,153,3,Ahmed,30,Giza,Credit
"other vegetables,rolls/buns",2,132,3,Ahmed,30,Giza,Cash
"pork,root vegetables,other vegetables",3,1380,3,Ahmed,30,Giza,Credit
"sausage,pip fruit,other vegetables,coffee",4,439,3,Ahmed,30,Giza,Credit
"other vegetables,butter milk,rolls/buns,meat spreads",4,1532,3,Ahmed,30,Giza,Credit
"bottled beer,canned beer",2,1413,3,Ahmed,30,Giza,Cash
"ice cream,soda",2,2148,3,Ahmed,30,Giza,Credit
"fish,other vegetables,white bread,soda",4,1189,3,Ahmed,30,Giza,Credit
specialty chocolate,1,967,3,Ahmed,30,Giza,Cash
tropical fruit,1,1752,3,Ahmed,30,Giza,Credit
hamburger meat,1,103,3,Ahmed,30,Giza,Credit
"citrus fruit,pip fruit,UHT-milk,pet care,coffee,bottled beer",6,593,3,Ahmed,30,Giza,Credit
pastry,1,1821,3,Ahmed,30,Giza,Credit
"sausage,spread cheese,rolls/buns",3,2104,3,Ahmed,30,Giza,Credit
"rolls/buns,soda",2,398,3,Ahmed,30,Giza,Cash
"pastry,bottled beer,liquor,red/blush wine",4,1346,3,Ahmed,30,Giza,Credit
"sausage,tropical fruit,berries,whole milk,butter,dessert,pastry,soda,fruit/vegetable juice,long life bakery product,chewing gum,hygiene articles",12,377,3,Ahmed,30,Giza,Cash
"tropical fruit,pip fruit,whole milk",3,268,3,Ahmed,30,Giza,Cash
"specialty cheese,soda",2,2273,3,Ahmed,30,Giza,Credit
"spread cheese,misc. beverages",2,1866,3,Ahmed,30,Giza,Credit
"other vegetables,domestic eggs,napkins,dishes",4,975,3,Ahmed,30,Giza,Cash
pet care,1,2334,3,Ahmed,30,Giza,Cash
"chocolate,pot plants,shopping bags",3,1032,3,Ahmed,30,Giza,Credit
canned beer,1,1485,3,Ahmed,30,Giza,Cash
"pork,root vegetables,whole milk,whipped/sour cream,ice cream,brown bread,flour,pasta,margarine,sugar,pudding powder,bottled water,specialty chocolate,detergent,dish cleaner,hygiene articles,cling film/bags,house keeping products,candles",19,1925,3,Ahmed,30,Giza,Cash
"sausage,ham,root vegetables,other vegetables,soft cheese,sliced cheese,mustard,specialty vegetables,bottled beer,rum,long life bakery product",11,875,3,Ahmed,30,Giza,Cash
"berries,beverages",2,722,3,Ahmed,30,Giza,Cash
"sausage,citrus fruit,pip fruit,whole milk,butter milk",5,1694,3,Ahmed,30,Giza,Credit
"pork,beef,root vegetables",3,1415,3,Ahmed,30,Giza,Credit
"pork,citrus fruit,pip fruit,root vegetables,other vegetables,whole milk,butter,curd,yogurt,whipped/sour cream,cream cheese ,frozen vegetables,frozen meals,Instant food products,soda,fruit/vegetable juice,salty snack,specialty bar",18,1110,3,Ahmed,30,Giza,Credit
"root vegetables,other vegetables,butter",3,2409,3,Ahmed,30,Giza,Cash
"tropical fruit,pip fruit,other vegetables,whole milk,curd,photo/film",6,1581,3,Ahmed,30,Giza,Credit
"rolls/buns,margarine,tea,bottled beer",4,345,3,Ahmed,30,Giza,Cash
"whipped/sour cream,newspapers",2,1531,3,Ahmed,30,Giza,Cash
"white bread,soda,shopping bags",3,192,3,Ahmed,30,Giza,Cash
"sausage,meat,citrus fruit,yogurt,hard cheese,frozen meals,soda,fruit/vegetable juice,napkins,newspapers",10,226,3,Ahmed,30,Giza,Credit
"beef,root vegetables,herbs,frozen vegetables,fruit/vegetable juice,specialty chocolate",6,2259,3,Ahmed,30,Giza,Cash
"beef,citrus fruit,root vegetables,other vegetables,whole milk,yogurt,domestic eggs,pastry,semi-finished bread,salt,sugar,sweet spreads,soda,fruit/vegetable juice,red/blush wine",15,114,3,Ahmed,30,Giza,Cash
canned beer,1,886,3,Ahmed,30,Giza,Cash
"citrus fruit,tropical fruit,whole milk,curd,yogurt,domestic eggs,bottled water,soda,shopping bags",9,1687,3,Ahmed,30,Giza,Credit
"yogurt,waffles,hygiene articles",3,394,3,Ahmed,30,Giza,Credit
"sweet spreads,waffles",2,576,3,Ahmed,30,Giza,Credit
pork,1,2081,3,Ahmed,30,Giza,Cash
"tropical fruit,whole milk,yogurt,pastry,soda,misc. beverages",6,485,3,Ahmed,30,Giza,Credit
"other vegetables,whole milk",2,2062,3,Ahmed,30,Giza,Cash
"tropical fruit,yogurt,whipped/sour cream,sliced cheese,coffee,soda,fruit/vegetable juice,hair spray,soap",9,355,3,Ahmed,30,Giza,Credit
"frankfurter,hygiene articles",2,1448,3,Ahmed,30,Giza,Cash
"chicken,root vegetables,other vegetables,curd,yogurt,beverages,margarine,candles,flower (seeds)",9,1589,3,Ahmed,30,Giza,Credit
whole milk,1,1180,3,Ahmed,30,Giza,Cash
"onions,other vegetables,yogurt,whipped/sour cream,UHT-milk,sugar",6,423,3,Ahmed,30,Giza,Credit
"whole milk,oil,candles",3,1522,3,Ahmed,30,Giza,Credit
"sausage,beef,whole milk,rolls/buns,pastry,fruit/vegetable juice",6,1853,3,Ahmed,30,Giza,Credit
soda,1,727,3,Ahmed,30,Giza,Cash
"sausage,whole milk,rolls/buns,coffee,newspapers",5,1073,3,Ahmed,30,Giza,Cash
"frozen meals,zwieback,fruit/vegetable juice,salty snack,long life bakery product,specialty chocolate,hygiene articles,napkins",8,214,3,Ahmed,30,Giza,Credit
"tropical fruit,pickled vegetables,fruit/vegetable juice",3,1514,3,Ahmed,30,Giza,Credit
"curd,dessert,soda,bottled beer,cake bar",5,432,3,Ahmed,30,Giza,Cash
"sausage,ham,pip fruit,processed cheese",4,2024,3,Ahmed,30,Giza,Credit
"meat,other vegetables,yogurt,ice cream,fruit/vegetable juice,salty snack,newspapers",7,2492,3,Ahmed,30,Giza,Credit
soda,1,2122,3,Ahmed,30,Giza,Credit
tropical fruit,1,1294,3,Ahmed,30,Giza,Credit
"sausage,other vegetables,yogurt,pickled vegetables,bottled water,liquor,shopping bags",7,2425,3,Ahmed,30,Giza,Cash
"tropical fruit,rolls/buns,white bread,salty snack,candy",5,2256,3,Ahmed,30,Giza,Credit
"meat,brown bread,seasonal products,shopping bags",4,2393,3,Ahmed,30,Giza,Credit
"frozen meals,frozen potato products,coffee",3,2313,3,Ahmed,30,Giza,Credit
"sausage,citrus fruit,butter,yogurt,brown bread,margarine,fruit/vegetable juice,hygiene articles,newspapers",9,1989,3,Ahmed,30,Giza,Credit
pastry,1,802,3,Ahmed,30,Giza,Credit
"pip fruit,pastry",2,2224,3,Ahmed,30,Giza,Cash
"frankfurter,tropical fruit,pip fruit,other vegetables,frozen vegetables,frozen fish,zwieback,margarine",8,2341,3,Ahmed,30,Giza,Credit
"citrus fruit,butter,yogurt,cream cheese ,rolls/buns,bottled water,soda,newspapers",8,730,3,Ahmed,30,Giza,Credit
"finished products,other vegetables,long life bakery product",3,411,3,Ahmed,30,Giza,Cash
"tropical fruit,butter,bottled water,male cosmetics,newspapers",5,1451,3,Ahmed,30,Giza,Credit
"nuts/prunes,root vegetables,yogurt,condensed milk,ice cream,semi-finished bread,bottled beer,brandy,salty snack",9,390,3,Ahmed,30,Giza,Cash
"hamburger meat,root vegetables,whole milk,frozen vegetables,rolls/buns,Instant food products",6,1120,3,Ahmed,30,Giza,Credit
"hamburger meat,berries,other vegetables,whole milk,beverages,soft cheese,hard cheese,pastry,sauces,waffles",10,1419,3,Ahmed,30,Giza,Cash
"berries,whole milk,yogurt,sugar,cling film/bags,house keeping products",6,843,3,Ahmed,30,Giza,Cash
"yogurt,rolls/buns",2,1575,3,Ahmed,30,Giza,Credit
"yogurt,domestic eggs,rolls/buns",3,667,3,Ahmed,30,Giza,Credit
"frankfurter,ham,whole milk,cream cheese ,processed cheese,white bread,shopping bags",7,2410,3,Ahmed,30,Giza,Cash
"whole milk,curd,yogurt,artif. sweetener,rum,hygiene articles,napkins,photo/film",8,1167,3,Ahmed,30,Giza,Cash
"hamburger meat,pickled vegetables,hygiene articles",3,2039,3,Ahmed,30,Giza,Credit
"sausage,rolls/buns,soda,chocolate",4,244,3,Ahmed,30,Giza,Credit
"yogurt,long life bakery product",2,930,3,Ahmed,30,Giza,Credit
"dog food,pet care,shopping bags",3,924,3,Ahmed,30,Giza,Cash
"chicken,citrus fruit,cat food,white wine,shopping bags",5,1915,3,Ahmed,30,Giza,Cash
"other vegetables,curd,whipped/sour cream,pastry,baking powder,canned fruit",6,1546,3,Ahmed,30,Giza,Cash
sausage,1,661,3,Ahmed,30,Giza,Credit
"butter,sliced cheese,frozen dessert,rolls/buns,pastry,soda,bottled beer",7,1977,3,Ahmed,30,Giza,Credit
"beef,root vegetables,onions,herbs,whole milk,curd cheese,rolls/buns,oil,jam,bottled water,waffles",11,2355,3,Ahmed,30,Giza,Cash
"sausage,processed cheese,white bread",3,1678,3,Ahmed,30,Giza,Credit
"tropical fruit,coffee,candy,soap,shopping bags",5,218,3,Ahmed,30,Giza,Credit
"berries,frozen vegetables,frozen meals",3,1978,3,Ahmed,30,Giza,Cash
cling film/bags,1,2206,3,Ahmed,30,Giza,Credit
"curd,whipped/sour cream",2,1190,3,Ahmed,30,Giza,Cash
"soda,specialty chocolate,male cosmetics,shopping bags",4,2278,3,Ahmed,30,Giza,Cash
"turkey,grapes,other vegetables,hard cheese,frozen vegetables,rolls/buns,misc. beverages,newspapers",8,1193,3,Ahmed,30,Giza,Credit
"domestic eggs,pastry,margarine,cooking chocolate",4,1526,3,Ahmed,30,Giza,Cash
"meat,beef,berries,other vegetables,curd,yogurt,whipped/sour cream,UHT-milk,brown bread",9,1359,3,Ahmed,30,Giza,Cash
rolls/buns,1,1019,3,Ahmed,30,Giza,Credit
"frankfurter,tropical fruit,whole milk",3,1160,3,Ahmed,30,Giza,Cash
hygiene articles,1,1498,3,Ahmed,30,Giza,Cash
canned beer,1,1751,3,Ahmed,30,Giza,Cash
brandy,1,865,3,Ahmed,30,Giza,Credit
"chicken,pastry",2,904,3,Ahmed,30,Giza,Cash
"yogurt,syrup,chewing gum,newspapers",4,1331,3,Ahmed,30,Giza,Cash
canned beer,1,2005,3,Ahmed,30,Giza,Credit
"whole milk,yogurt,baking powder,detergent,flower (seeds),shopping bags",6,893,3,Ahmed,30,Giza,Credit
"citrus fruit,yogurt,newspapers",3,1975,3,Ahmed,30,Giza,Credit
"curd,coffee,soda,bottled beer,chocolate,candy,shopping bags",7,1601,3,Ahmed,30,Giza,Credit
"sausage,soft cheese,rolls/buns,canned beer",4,1186,3,Ahmed,30,Giza,Cash
"pip fruit,butter,rolls/buns,chocolate",4,2097,3,Ahmed,30,Giza,Credit
"sausage,whole milk,margarine,waffles,candles",5,1576,3,Ahmed,30,Giza,Credit
"ice cream,specialty bar",2,1922,3,Ahmed,30,Giza,Cash
bottled beer,1,2300,3,Ahmed,30,Giza,Credit
"root vegetables,yogurt,UHT-milk,rolls/buns",4,951,3,Ahmed,30,Giza,Credit
"ham,tropical fruit,pip fruit,other vegetables,UHT-milk,sliced cheese,domestic eggs,white bread,fruit/vegetable juice",9,1699,3,Ahmed,30,Giza,Credit
"hamburger meat,other vegetables,curd,rolls/buns,bottled beer,specialty bar",6,420,3,Ahmed,30,Giza,Credit
"pork,shopping bags",2,2039,3,Ahmed,30,Giza,Credit
"pip fruit,newspapers",2,673,3,Ahmed,30,Giza,Cash
"dog food,detergent,hygiene articles,napkins,newspapers,pot plants",6,1285,3,Ahmed,30,Giza,Credit
"citrus fruit,rolls/buns",2,582,3,Ahmed,30,Giza,Credit
"hamburger meat,other vegetables",2,426,3,Ahmed,30,Giza,Credit
"sausage,rolls/buns",2,1760,3,Ahmed,30,Giza,Credit
flower soil/fertilizer,1,196,3,Ahmed,30,Giza,Cash
rolls/buns,1,2244,3,Ahmed,30,Giza,Credit
"berries,other vegetables,yogurt,UHT-milk,rolls/buns,bottled water,soda",7,1859,3,Ahmed,30,Giza,Cash
"frozen vegetables,seasonal products,hygiene articles,newspapers",4,1494,3,Ahmed,30,Giza,Credit
"pip fruit,ice cream,bottled water,soda,fruit/vegetable juice,bottled beer",6,209,3,Ahmed,30,Giza,Cash
"sausage,citrus fruit,tropical fruit,other vegetables,curd,pastry,soda,chocolate,hygiene articles",9,1331,3,Ahmed,30,Giza,Cash
"tropical fruit,whole milk,chocolate,newspapers",4,557,3,Ahmed,30,Giza,Cash
"sausage,pip fruit,other vegetables,whole milk,hard cheese,rolls/buns,canned vegetables,candy,napkins",9,1629,3,Ahmed,30,Giza,Cash
"margarine,candles,newspapers",3,2080,3,Ahmed,30,Giza,Credit
"bottled water,bottled beer,specialty bar",3,2378,3,Ahmed,30,Giza,Credit
"semi-finished bread,fruit/vegetable juice,newspapers",3,2453,3,Ahmed,30,Giza,Cash
canned beer,1,2070,3,Ahmed,30,Giza,Credit
"whole milk,rolls/buns,margarine,bottled beer",4,1236,3,Ahmed,30,Giza,Credit
"pip fruit,semi-finished bread,soups",3,583,3,Ahmed,30,Giza,Cash
"sausage,rolls/buns,pastry,cat food",4,640,3,Ahmed,30,Giza,Cash
"turkey,tropical fruit,grapes,root vegetables,other vegetables,butter,whipped/sour cream,beverages,processed cheese,oil,baking powder,pudding powder,long life bakery product",13,676,3,Ahmed,30,Giza,Credit
specialty chocolate,1,434,3,Ahmed,30,Giza,Credit
kitchen utensil,1,2112,3,Ahmed,30,Giza,Credit
"whole milk,bottled water",2,2371,3,Ahmed,30,Giza,Credit
"rolls/buns,brown bread",2,2421,3,Ahmed,30,Giza,Credit
waffles,1,2471,3,Ahmed,30,Giza,Cash
"sausage,frozen vegetables,domestic eggs,soda,fruit/vegetable juice,napkins,pot plants",7,189,3,Ahmed,30,Giza,Credit
"chicken,pork,beef,whole milk,curd,soft cheese,processed cheese,frozen potato products,rolls/buns,popcorn",10,2334,3,Ahmed,30,Giza,Cash
"organic sausage,mustard,ready soups,soda",4,2285,3,Ahmed,30,Giza,Credit
"pastry,soda,shopping bags",3,1552,3,Ahmed,30,Giza,Credit
"pip fruit,grapes",2,647,3,Ahmed,30,Giza,Cash
"citrus fruit,other vegetables,domestic eggs,shopping bags",4,2144,3,Ahmed,30,Giza,Credit
tropical fruit,1,970,3,Ahmed,30,Giza,Cash
"ice cream,bottled water,soda",3,1462,3,Ahmed,30,Giza,Credit
chocolate marshmallow,1,2297,3,Ahmed,30,Giza,Cash
"fruit/vegetable juice,cake bar,newspapers",3,659,3,Ahmed,30,Giza,Credit
"sausage,hamburger meat,other vegetables,yogurt,sliced cheese,brown bread,sugar,fruit/vegetable juice,canned beer,cleaner,bathroom cleaner,napkins,newspapers",13,2355,3,Ahmed,30,Giza,Cash
"other vegetables,butter,rolls/buns,flower (seeds)",4,656,3,Ahmed,30,Giza,Cash
photo/film,1,1090,3,Ahmed,30,Giza,Cash
"sausage,berries,curd,yogurt,whipped/sour cream,cream cheese ,frozen vegetables,tea,fruit/vegetable juice,napkins,shopping bags",11,1937,3,Ahmed,30,Giza,Cash
"frankfurter,ham,whole milk,butter,yogurt,sliced cheese,hard cheese,domestic eggs,zwieback,baking powder,napkins",11,2157,3,Ahmed,30,Giza,Credit
"sausage,root vegetables,soda,bottled beer,salty snack,popcorn",6,397,3,Ahmed,30,Giza,Cash
"other vegetables,frozen fish,brown bread,red/blush wine",4,1158,3,Ahmed,30,Giza,Credit
"rolls/buns,sugar",2,2200,3,Ahmed,30,Giza,Cash
"other vegetables,canned beer,snack products",3,197,3,Ahmed,30,Giza,Cash
"pork,tropical fruit,grapes,onions,other vegetables,whole milk,yogurt,frozen vegetables,pet care,bottled water,seasonal products",11,2460,3,Ahmed,30,Giza,Cash
"citrus fruit,other vegetables,white wine,long life bakery product,candles",5,2333,3,Ahmed,30,Giza,Credit
"citrus fruit,beverages,domestic eggs,rolls/buns,bottled water,chewing gum,chocolate marshmallow",7,2098,3,Ahmed,30,Giza,Credit
"rolls/buns,photo/film",2,618,3,Ahmed,30,Giza,Credit
"sausage,tropical fruit,curd,yogurt,dog food,bottled water,long life bakery product,hygiene articles,shopping bags",9,1513,3,Ahmed,30,Giza,Cash
"sausage,pip fruit,UHT-milk,soups,sauces,cat food,newspapers",7,106,3,Ahmed,30,Giza,Cash
"beef,root vegetables,whole milk,pastry,soda,waffles,candy",7,550,3,Ahmed,30,Giza,Cash
