items,count,total,rnd,customer,age,city,paymentType
"finished products,fruit/vegetable juice,white wine,chocolate,pot plants",5,374,14,Magdy,36,Sohag,Cash
"pip fruit,rolls/buns,bottled water,soda,newspapers",5,107,14,Magdy,36,Sohag,Credit
"pastry,bottled water,newspapers",3,771,14,Magdy,36,Sohag,Credit
"ham,pork,whole milk,pastry,roll products ,flour,sweet spreads,soda,bottled beer",9,300,14,Magdy,36,Sohag,Cash
"other vegetables,whole milk,brown bread,canned beer",4,1538,14,Magdy,36,Sohag,Credit
"pork,root vegetables,yogurt,UHT-milk,vinegar,oil,soda,newspapers",8,701,14,Magdy,36,Sohag,Credit
"frankfurter,sausage,pork,onions,herbs,whole milk,sliced cheese,curd cheese,domestic eggs,rolls/buns,bottled beer,candy",12,1752,14,Magdy,36,Sohag,Credit
"pork,domestic eggs,roll products ,misc. beverages",4,1463,14,Magdy,36,Sohag,Credit
"sausage,citrus fruit,yogurt,tidbits,domestic eggs,rolls/buns,meat spreads,soda",8,382,14,Magdy,36,Sohag,Credit
"canned vegetables,white wine,newspapers,flower soil/fertilizer",4,2088,14,Magdy,36,Sohag,Cash
"turkey,root vegetables,other vegetables,whole milk,rolls/buns,bottled water,detergent,dishes",8,1870,14,Magdy,36,Sohag,Cash
"beef,citrus fruit,tropical fruit,pip fruit,berries,root vegetables,other vegetables,whole milk,dessert,sliced cheese,rolls/buns,flour,sugar,pickled vegetables,tea,soda,bottled beer,chocolate,napkins,newspapers",20,1748,14,Magdy,36,Sohag,Credit
"turkey,pork,citrus fruit,pip fruit,frozen meals,waffles,chocolate,hygiene articles,shopping bags",9,1933,14,Magdy,36,Sohag,Credit
"bottled beer,shopping bags",2,2032,14,Magdy,36,Sohag,Cash
"bottled water,soda",2,846,14,Magdy,36,Sohag,Cash
"pork,tropical fruit,root vegetables,whipped/sour cream,frozen vegetables,roll products ",6,166,14,Magdy,36,Sohag,Credit
"chicken,pork,other vegetables,whole milk,bottled water",5,2222,14,Magdy,36,Sohag,Cash
"tropical fruit,root vegetables,rolls/buns,newspapers",4,1354,14,Magdy,36,Sohag,Cash
"root vegetables,other vegetables,bottled beer",3,344,14,Magdy,36,Sohag,Cash
"sausage,hamburger meat,citrus fruit,whole milk,pasta,soda,chewing gum,detergent,hygiene articles,kitchen towels",10,352,14,Magdy,36,Sohag,Cash
"salty snack,dental care",2,571,14,Magdy,36,Sohag,Credit
"whole milk,instant coffee,soda",3,1539,14,Magdy,36,Sohag,Credit
"whipped/sour cream,domestic eggs,candles",3,2458,14,Magdy,36,Sohag,Credit
"domestic eggs,canned beer,shopping bags",3,1203,14,Magdy,36,Sohag,Cash
"tropical fruit,yogurt,cream cheese ",3,2467,14,Magdy,36,Sohag,Cash
"citrus fruit,tropical fruit,pip fruit,grapes,root vegetables,other vegetables,rolls/buns,pastry,jam,cat food",10,710,14,Magdy,36,Sohag,Credit
"tropical fruit,pip fruit,whole milk,curd,yogurt,brown bread,pastry,cereals",8,2369,14,Magdy,36,Sohag,Cash
"UHT-milk,condensed milk,coffee,cling film/bags",4,480,14,Magdy,36,Sohag,Credit
"whipped/sour cream,pastry,bottled water",3,774,14,Magdy,36,Sohag,Cash
"cream cheese ,oil,canned beer,waffles,hygiene articles,candles",6,2343,14,Magdy,36,Sohag,Credit
canned beer,1,1764,14,Magdy,36,Sohag,Cash
"citrus fruit,curd,UHT-milk",3,2113,14,Magdy,36,Sohag,Cash
"other vegetables,soft cheese",2,975,14,Magdy,36,Sohag,Cash
"root vegetables,canned beer",2,570,14,Magdy,36,Sohag,Credit
bottled beer,1,973,14,Magdy,36,Sohag,Credit
"tropical fruit,brown bread,specialty bar",3,454,14,Magdy,36,Sohag,Credit
beef,1,1002,14,Magdy,36,Sohag,Cash
"whole milk,processed cheese,spread cheese,rolls/buns",4,2230,14,Magdy,36,Sohag,Cash
"soda,bathroom cleaner",2,1773,14,Magdy,36,Sohag,Credit
bottled water,1,1497,14,Magdy,36,Sohag,Credit
whole milk,1,2319,14,Magdy,36,Sohag,Cash
"brown bread,soda,canned beer,napkins,shopping bags",5,1632,14,Magdy,36,Sohag,Cash
"beef,citrus fruit,root vegetables,yogurt,whipped/sour cream,brown bread,napkins,newspapers",8,1953,14,Magdy,36,Sohag,Credit
"tropical fruit,rolls/buns,misc. beverages",3,144,14,Magdy,36,Sohag,Cash
"chicken,root vegetables,whole milk,rolls/buns,pasta,newspapers",6,2484,14,Magdy,36,Sohag,Credit
"instant coffee,long life bakery product",2,1364,14,Magdy,36,Sohag,Cash
"ham,processed cheese,rolls/buns,white bread,fruit/vegetable juice,canned beer,long life bakery product,waffles,chocolate,specialty bar",10,1413,14,Magdy,36,Sohag,Credit
"whole milk,domestic eggs,rolls/buns,fruit/vegetable juice",4,2463,14,Magdy,36,Sohag,Cash
"ham,tropical fruit,other vegetables,whole milk,yogurt,curd cheese,rolls/buns,flour,margarine,hygiene articles,shopping bags",11,1009,14,Magdy,36,Sohag,Credit
bottled beer,1,914,14,Magdy,36,Sohag,Cash
soda,1,220,14,Magdy,36,Sohag,Credit
yogurt,1,220,14,Magdy,36,Sohag,Credit
"ice cream,rolls/buns,chocolate",3,1017,14,Magdy,36,Sohag,Cash
"tropical fruit,whole milk,domestic eggs,rolls/buns,pet care,bottled water,hygiene articles",7,712,14,Magdy,36,Sohag,Credit
"brown bread,seasonal products",2,431,14,Magdy,36,Sohag,Credit
"rolls/buns,white bread",2,864,14,Magdy,36,Sohag,Cash
"other vegetables,whole milk",2,1017,14,Magdy,36,Sohag,Cash
"other vegetables,cream cheese ",2,1124,14,Magdy,36,Sohag,Credit
detergent,1,287,14,Magdy,36,Sohag,Cash
"beef,other vegetables,bottled beer,red/blush wine,shopping bags",5,2235,14,Magdy,36,Sohag,Credit
other vegetables,1,486,14,Magdy,36,Sohag,Credit
"whole milk,brown bread",2,1765,14,Magdy,36,Sohag,Credit
"onions,frozen meals",2,1410,14,Magdy,36,Sohag,Cash
ice cream,1,479,14,Magdy,36,Sohag,Credit
"pip fruit,root vegetables,whole milk,butter,curd,yogurt,UHT-milk,specialty cheese,white bread,margarine,cereals,pickled vegetables,coffee,cake bar",14,2254,14,Magdy,36,Sohag,Credit
liquor (appetizer),1,2354,14,Magdy,36,Sohag,Credit
"bottled beer,flower (seeds)",2,2298,14,Magdy,36,Sohag,Cash
frozen vegetables,1,1108,14,Magdy,36,Sohag,Credit
brown bread,1,1167,14,Magdy,36,Sohag,Cash
"citrus fruit,rolls/buns,soda,chewing gum,shopping bags",5,903,14,Magdy,36,Sohag,Cash
"frankfurter,sausage,organic sausage,white bread,brown bread,waffles,chocolate",7,1377,14,Magdy,36,Sohag,Cash
"beef,root vegetables,soda,fruit/vegetable juice,detergent,newspapers",6,1103,14,Magdy,36,Sohag,Credit
"beef,rolls/buns",2,1603,14,Magdy,36,Sohag,Credit
"beef,hamburger meat,pip fruit,berries,other vegetables,rolls/buns,semi-finished bread,baking powder,white wine,napkins,cling film/bags",11,2338,14,Magdy,36,Sohag,Credit
"sausage,ham,tropical fruit,whole milk,butter,processed cheese,rolls/buns,potato products,rice,margarine,cereals,cat food,fruit/vegetable juice,bottled beer,chocolate,napkins",16,1067,14,Magdy,36,Sohag,Credit
"citrus fruit,tropical fruit,pip fruit,root vegetables,packaged fruit/vegetables,dessert,yogurt,UHT-milk,hard cheese,mayonnaise,domestic eggs,spices,canned vegetables,fruit/vegetable juice,candy",15,2438,14,Magdy,36,Sohag,Credit
bottled beer,1,1994,14,Magdy,36,Sohag,Cash
"tropical fruit,berries,whole milk,butter,butter milk,brown bread",6,1290,14,Magdy,36,Sohag,Credit
"chicken,beef,tropical fruit,other vegetables,soft cheese,pickled vegetables,bottled water,detergent,newspapers",9,1362,14,Magdy,36,Sohag,Cash
liquor (appetizer),1,496,14,Magdy,36,Sohag,Cash
newspapers,1,562,14,Magdy,36,Sohag,Credit
"sausage,soda",2,1892,14,Magdy,36,Sohag,Cash
"root vegetables,other vegetables,whole milk,yogurt,whipped/sour cream,flour,long life bakery product,shopping bags",8,774,14,Magdy,36,Sohag,Cash
"pork,whole milk,butter,domestic eggs,margarine,ready soups,newspapers",7,883,14,Magdy,36,Sohag,Cash
"ham,chicken,root vegetables,onions,other vegetables,yogurt,whipped/sour cream,sliced cheese,frozen vegetables,frozen meals,ice cream,newspapers",12,818,14,Magdy,36,Sohag,Credit
"pip fruit,other vegetables,fruit/vegetable juice",3,562,14,Magdy,36,Sohag,Cash
"mayonnaise,rolls/buns,soda,specialty chocolate",4,2009,14,Magdy,36,Sohag,Credit
other vegetables,1,1900,14,Magdy,36,Sohag,Cash
"curd,semi-finished bread,baking powder",3,536,14,Magdy,36,Sohag,Cash
"berries,other vegetables,yogurt,whipped/sour cream,bottled water,waffles,seasonal products",7,2293,14,Magdy,36,Sohag,Credit
"other vegetables,bottled beer,house keeping products",3,1240,14,Magdy,36,Sohag,Credit
"whole milk,butter,rolls/buns",3,468,14,Magdy,36,Sohag,Credit
cooking chocolate,1,1742,14,Magdy,36,Sohag,Cash
canned beer,1,303,14,Magdy,36,Sohag,Credit
"other vegetables,whole milk,bottled water",3,1872,14,Magdy,36,Sohag,Credit
"pork,whole milk,curd cheese,frozen vegetables,cat food",5,2404,14,Magdy,36,Sohag,Credit
"sausage,chicken,tropical fruit,berries,root vegetables,onions,whole milk,butter,yogurt,hard cheese,domestic eggs,vinegar,spices,long life bakery product,dish cleaner,newspapers",16,1956,14,Magdy,36,Sohag,Credit
"turkey,beef,other vegetables,whipped/sour cream,baking powder,cat food,chocolate",7,879,14,Magdy,36,Sohag,Credit
"pip fruit,root vegetables,other vegetables,whole milk,butter,whipped/sour cream,sliced cheese,domestic eggs,soups,coffee,detergent",11,1044,14,Magdy,36,Sohag,Credit
"other vegetables,butter,fruit/vegetable juice,salty snack,chocolate",5,1062,14,Magdy,36,Sohag,Cash
"other vegetables,whole milk,yogurt,whipped/sour cream,rolls/buns,waffles,seasonal products",7,719,14,Magdy,36,Sohag,Cash
"margarine,long life bakery product,candles",3,1471,14,Magdy,36,Sohag,Credit
"bottled water,soda",2,1297,14,Magdy,36,Sohag,Credit
"sausage,beef,citrus fruit,tropical fruit,berries,root vegetables,whole milk,white bread,brown bread,fruit/vegetable juice,bottled beer,cling film/bags",12,2088,14,Magdy,36,Sohag,Cash
"ham,organic sausage,tropical fruit,pip fruit,onions,other vegetables,whole milk,butter,curd,yogurt,sliced cheese,salt,margarine,jam,bottled beer,chewing gum,abrasive cleaner",17,1032,14,Magdy,36,Sohag,Cash
"sausage,tropical fruit,butter milk,spread cheese,tidbits,bottled water,soda,bottled beer",8,1776,14,Magdy,36,Sohag,Cash
yogurt,1,835,14,Magdy,36,Sohag,Credit
"sausage,packaged fruit/vegetables,yogurt,rolls/buns,seasonal products",5,168,14,Magdy,36,Sohag,Cash
"sausage,beef,tropical fruit,root vegetables,other vegetables,whole milk,brown bread,newspapers",8,851,14,Magdy,36,Sohag,Cash
"frankfurter,other vegetables",2,270,14,Magdy,36,Sohag,Cash
fruit/vegetable juice,1,626,14,Magdy,36,Sohag,Credit
"misc. beverages,waffles,candy",3,545,14,Magdy,36,Sohag,Credit
"sausage,beef,hamburger meat,other vegetables,whole milk,butter,domestic eggs,roll products ,sauces,bottled beer",10,1810,14,Magdy,36,Sohag,Cash
"other vegetables,curd,soups,pudding powder,canned fish",5,1539,14,Magdy,36,Sohag,Credit
"pet care,coffee,bottled beer",3,1164,14,Magdy,36,Sohag,Cash
"root vegetables,whipped/sour cream",2,640,14,Magdy,36,Sohag,Cash
"grapes,root vegetables,whole milk,curd,whipped/sour cream,jam",6,2213,14,Magdy,36,Sohag,Cash
"citrus fruit,tropical fruit,onions,whole milk,domestic eggs,cat food",6,2098,14,Magdy,36,Sohag,Credit
"sausage,whole milk",2,473,14,Magdy,36,Sohag,Credit
"hard cheese,rolls/buns,sugar,candy",4,1209,14,Magdy,36,Sohag,Cash
"tropical fruit,root vegetables,whole milk,butter,chocolate",5,1937,14,Magdy,36,Sohag,Cash
frozen vegetables,1,991,14,Magdy,36,Sohag,Cash
"citrus fruit,onions,yogurt,sliced cheese,rolls/buns,bottled beer,shopping bags",7,1728,14,Magdy,36,Sohag,Credit
"frankfurter,soft cheese,rolls/buns,canned beer",4,1416,14,Magdy,36,Sohag,Cash
"berries,root vegetables,whole milk",3,682,14,Magdy,36,Sohag,Credit
"chewing gum,specialty chocolate",2,2137,14,Magdy,36,Sohag,Credit
"pork,berries,onions",3,645,14,Magdy,36,Sohag,Cash
"whole milk,cereals",2,107,14,Magdy,36,Sohag,Cash
"sausage,specialty bar",2,2378,14,Magdy,36,Sohag,Cash
"whole milk,beverages,brown bread,pastry,specialty chocolate",5,1270,14,Magdy,36,Sohag,Credit
"whipped/sour cream,frozen vegetables,newspapers",3,495,14,Magdy,36,Sohag,Cash
photo/film,1,2235,14,Magdy,36,Sohag,Credit
"soda,canned beer,chocolate",3,1485,14,Magdy,36,Sohag,Credit
pet care,1,991,14,Magdy,36,Sohag,Credit
"sausage,tropical fruit,root vegetables,other vegetables,curd,yogurt,sliced cheese,cream cheese ,specialty cheese,frozen vegetables,domestic eggs,bottled water",12,926,14,Magdy,36,Sohag,Credit
"meat,beef,root vegetables,other vegetables,butter,yogurt,frozen vegetables,frozen meals,coffee,long life bakery product,shopping bags",11,1537,14,Magdy,36,Sohag,Credit
"citrus fruit,tropical fruit,prosecco",3,2345,14,Magdy,36,Sohag,Credit
"meat,rolls/buns",2,510,14,Magdy,36,Sohag,Credit
"root vegetables,other vegetables,white bread,sparkling wine",4,280,14,Magdy,36,Sohag,Credit
domestic eggs,1,1320,14,Magdy,36,Sohag,Cash
candy,1,1475,14,Magdy,36,Sohag,Cash
"citrus fruit,other vegetables,canned fish,bottled water",4,391,14,Magdy,36,Sohag,Cash
"chicken,root vegetables,margarine,bottled water,soda",5,2291,14,Magdy,36,Sohag,Credit
"sausage,liver loaf,whole milk,cream cheese ,rolls/buns,salt",6,416,14,Magdy,36,Sohag,Credit
"sausage,meat,tropical fruit,other vegetables,whole milk,yogurt,rolls/buns,bottled water,soda,bottled beer,newspapers",11,1997,14,Magdy,36,Sohag,Credit
soda,1,944,14,Magdy,36,Sohag,Cash
"other vegetables,whole milk,pastry,waffles,specialty bar,shopping bags",6,1690,14,Magdy,36,Sohag,Credit
"meat,chicken,pork,packaged fruit/vegetables,rolls/buns,pastry,rice,fruit/vegetable juice",8,1140,14,Magdy,36,Sohag,Credit
"sausage,sliced cheese,canned beer",3,681,14,Magdy,36,Sohag,Cash
"frankfurter,rolls/buns,soda",3,2308,14,Magdy,36,Sohag,Cash
"citrus fruit,dessert,seasonal products",3,1066,14,Magdy,36,Sohag,Credit
"berries,yogurt,beverages,UHT-milk,domestic eggs,rolls/buns,mustard",7,2072,14,Magdy,36,Sohag,Credit
soda,1,1833,14,Magdy,36,Sohag,Cash
"tropical fruit,yogurt,rolls/buns,waffles",4,558,14,Magdy,36,Sohag,Credit
"frankfurter,beef,grapes,root vegetables,rolls/buns,soda,long life bakery product",7,2248,14,Magdy,36,Sohag,Cash
"zwieback,long life bakery product",2,310,14,Magdy,36,Sohag,Credit
"meat,other vegetables,curd,sliced cheese,pasta,shopping bags",6,1301,14,Magdy,36,Sohag,Credit
"whole milk,dessert,rolls/buns,roll products ,flour,vinegar,sugar,soups,fruit/vegetable juice,chocolate",10,2363,14,Magdy,36,Sohag,Credit
beef,1,729,14,Magdy,36,Sohag,Credit
"curd,whipped/sour cream,cream cheese ,margarine,long life bakery product",5,454,14,Magdy,36,Sohag,Cash
"sausage,curd,soda",3,519,14,Magdy,36,Sohag,Cash
"white wine,chocolate,shopping bags",3,1311,14,Magdy,36,Sohag,Cash
"cat food,female sanitary products",2,1041,14,Magdy,36,Sohag,Credit
"beef,root vegetables,herbs,packaged fruit/vegetables,brown bread,canned vegetables",6,234,14,Magdy,36,Sohag,Credit
"UHT-milk,canned beer",2,1703,14,Magdy,36,Sohag,Credit
"whole milk,pasta,mustard,ketchup,dog food,soda,newspapers",7,973,14,Magdy,36,Sohag,Cash
"pip fruit,bottled water,liquor,napkins,cling film/bags",5,1379,14,Magdy,36,Sohag,Credit
"pip fruit,yogurt,soft cheese,brown bread,seasonal products",5,1885,14,Magdy,36,Sohag,Cash
"condensed milk,rolls/buns,sugar,cat food",4,809,14,Magdy,36,Sohag,Cash
"sausage,whole milk,butter,cream cheese ,pickled vegetables,fruit/vegetable juice,long life bakery product",7,884,14,Magdy,36,Sohag,Credit
"sausage,soda,white wine,chewing gum,shopping bags",5,194,14,Magdy,36,Sohag,Credit
"other vegetables,frozen potato products,oil,shopping bags",4,162,14,Magdy,36,Sohag,Credit
"whole milk,rolls/buns,pot plants,shopping bags",4,1976,14,Magdy,36,Sohag,Credit
"other vegetables,whole milk,curd,whipped/sour cream,domestic eggs,rolls/buns",6,1173,14,Magdy,36,Sohag,Credit
"zwieback,salty snack,popcorn,waffles,chocolate",5,930,14,Magdy,36,Sohag,Cash
long life bakery product,1,2349,14,Magdy,36,Sohag,Credit
"tropical fruit,other vegetables,yogurt,frozen vegetables,margarine,pickled vegetables,cat food,detergent,pot plants",9,235,14,Magdy,36,Sohag,Cash
"whole milk,dessert",2,2039,14,Magdy,36,Sohag,Credit
"frankfurter,ham,citrus fruit,tropical fruit,pip fruit,root vegetables,herbs,other vegetables,whole milk,yogurt,whipped/sour cream,processed cheese,domestic eggs,white bread,coffee,bottled beer",16,1777,14,Magdy,36,Sohag,Cash
"sausage,turkey,tropical fruit,grapes,other vegetables,whole milk,curd,yogurt,semi-finished bread,spices,baking powder,cat food,bottled water,long life bakery product,chocolate",15,1291,14,Magdy,36,Sohag,Credit
"frankfurter,meat,white bread,newspapers",4,2153,14,Magdy,36,Sohag,Cash
"root vegetables,other vegetables,whole milk,pet care,soda",5,1829,14,Magdy,36,Sohag,Cash
"pip fruit,misc. beverages",2,1266,14,Magdy,36,Sohag,Cash
"pip fruit,margarine,soda,long life bakery product,waffles,specialty chocolate,detergent,dish cleaner,hygiene articles,house keeping products,flower soil/fertilizer",11,1106,14,Magdy,36,Sohag,Credit
"sausage,meat,berries,whole milk,whipped/sour cream,white bread,fruit/vegetable juice,long life bakery product,waffles,abrasive cleaner",10,630,14,Magdy,36,Sohag,Cash
"whole milk,semi-finished bread,sugar,coffee,seasonal products,hygiene articles,napkins,shopping bags",8,646,14,Magdy,36,Sohag,Cash
"whole milk,yogurt,frozen vegetables",3,1974,14,Magdy,36,Sohag,Cash
"rolls/buns,bottled beer,hygiene articles",3,1563,14,Magdy,36,Sohag,Cash
"onions,white bread,hygiene articles",3,2279,14,Magdy,36,Sohag,Credit
"citrus fruit,soda",2,2145,14,Magdy,36,Sohag,Credit
"tropical fruit,whole milk,long life bakery product,chocolate",4,884,14,Magdy,36,Sohag,Credit
"sweet spreads,hygiene articles,house keeping products",3,989,14,Magdy,36,Sohag,Credit
"beef,white wine",2,601,14,Magdy,36,Sohag,Cash
meat,1,352,14,Magdy,36,Sohag,Credit
"tropical fruit,whole milk,curd,yogurt,brown bread,pastry,cereals,seasonal products",8,2382,14,Magdy,36,Sohag,Cash
"sausage,other vegetables,whole milk,UHT-milk,frozen vegetables,frozen fish,cling film/bags,house keeping products,shopping bags",9,1602,14,Magdy,36,Sohag,Cash
"berries,liquor",2,576,14,Magdy,36,Sohag,Credit
"root vegetables,other vegetables,yogurt,cream cheese ,rolls/buns",5,2345,14,Magdy,36,Sohag,Credit
pork,1,1681,14,Magdy,36,Sohag,Credit
"frankfurter,rolls/buns",2,536,14,Magdy,36,Sohag,Credit
pork,1,741,14,Magdy,36,Sohag,Cash
"pip fruit,whole milk,domestic eggs,sweet spreads,soda",5,486,14,Magdy,36,Sohag,Cash
"whole milk,bottled water,bottled beer",3,456,14,Magdy,36,Sohag,Cash
candy,1,1822,14,Magdy,36,Sohag,Cash
"sausage,turkey,pip fruit,curd,yogurt,frozen vegetables,white bread,canned vegetables,sweet spreads,soda,fruit/vegetable juice,hygiene articles",12,1584,14,Magdy,36,Sohag,Cash
"citrus fruit,semi-finished bread",2,1454,14,Magdy,36,Sohag,Cash
"yogurt,bottled beer,white wine,salty snack,napkins",5,2101,14,Magdy,36,Sohag,Cash
"citrus fruit,butter milk,sliced cheese,bottled water,cleaner",5,1765,14,Magdy,36,Sohag,Cash
"tropical fruit,whole milk,domestic eggs,brown bread,soda,canned beer",6,795,14,Magdy,36,Sohag,Cash
specialty chocolate,1,1573,14,Magdy,36,Sohag,Credit
"sausage,brown bread",2,406,14,Magdy,36,Sohag,Credit
"sausage,whole milk,rolls/buns,soda,salty snack,long life bakery product,waffles,chocolate marshmallow,candy",9,2408,14,Magdy,36,Sohag,Credit
"sausage,ham,yogurt,sugar,misc. beverages,abrasive cleaner,cleaner,dishes",8,1498,14,Magdy,36,Sohag,Credit
"citrus fruit,cat food,coffee,salty snack,napkins",5,1634,14,Magdy,36,Sohag,Credit
"soda,specialty bar",2,245,14,Magdy,36,Sohag,Credit
"frankfurter,pork,tropical fruit,dessert,pickled vegetables,salty snack,shopping bags",7,1196,14,Magdy,36,Sohag,Cash
"citrus fruit,whole milk,domestic eggs,specialty chocolate,shopping bags",5,1650,14,Magdy,36,Sohag,Credit
bottled beer,1,397,14,Magdy,36,Sohag,Cash
"other vegetables,whole milk,domestic eggs,dishes",4,2157,14,Magdy,36,Sohag,Credit
"pork,other vegetables,Instant food products,detergent",4,2375,14,Magdy,36,Sohag,Credit
"citrus fruit,other vegetables,UHT-milk,rolls/buns",4,1642,14,Magdy,36,Sohag,Cash
rolls/buns,1,2281,14,Magdy,36,Sohag,Cash
"beef,whole milk,rolls/buns,coffee",4,1171,14,Magdy,36,Sohag,Cash
"bottled water,misc. beverages,fruit/vegetable juice,bottled beer",4,765,14,Magdy,36,Sohag,Cash
"other vegetables,whole milk,beverages,flour,flower (seeds)",5,1764,14,Magdy,36,Sohag,Cash
"frankfurter,beef,root vegetables,butter milk,chocolate",5,239,14,Magdy,36,Sohag,Credit
"rolls/buns,shopping bags",2,931,14,Magdy,36,Sohag,Credit
"grapes,other vegetables,whole milk,butter,coffee,bottled water",6,1644,14,Magdy,36,Sohag,Credit
"other vegetables,whole milk,pastry,margarine,bottled water",5,514,14,Magdy,36,Sohag,Cash
"tropical fruit,other vegetables,whole milk,pastry,rice,flower (seeds)",6,165,14,Magdy,36,Sohag,Credit
"sausage,sliced cheese,rolls/buns,fruit/vegetable juice",4,1174,14,Magdy,36,Sohag,Cash
"sausage,rolls/buns,red/blush wine,shopping bags",4,1932,14,Magdy,36,Sohag,Credit
rolls/buns,1,1222,14,Magdy,36,Sohag,Credit
"sausage,ham,citrus fruit,root vegetables,other vegetables,whole milk,soft cheese,processed cheese,frozen vegetables,salt,oil,margarine,soda,fruit/vegetable juice,bottled beer,chocolate",16,563,14,Magdy,36,Sohag,Cash
"chicken,other vegetables,whole milk,curd,long life bakery product",5,2375,14,Magdy,36,Sohag,Credit
"pip fruit,yogurt,brown bread",3,932,14,Magdy,36,Sohag,Cash
"root vegetables,sliced cheese",2,1401,14,Magdy,36,Sohag,Cash
"bottled water,long life bakery product",2,1482,14,Magdy,36,Sohag,Credit
"meat,other vegetables,whole milk,pastry,soda,newspapers",6,2293,14,Magdy,36,Sohag,Cash
"pip fruit,bottled water,candy",3,788,14,Magdy,36,Sohag,Credit
"pip fruit,UHT-milk,curd cheese,coffee",4,2291,14,Magdy,36,Sohag,Cash
"butter milk,brown bread,pastry",3,1986,14,Magdy,36,Sohag,Credit
canned beer,1,1086,14,Magdy,36,Sohag,Credit
dishes,1,1492,14,Magdy,36,Sohag,Credit
"pork,beef,onions,yogurt,UHT-milk,frozen fish,rolls/buns,margarine,sugar,salty snack,newspapers",11,191,14,Magdy,36,Sohag,Cash
"beef,berries,yogurt,whipped/sour cream",4,2379,14,Magdy,36,Sohag,Cash
"beverages,domestic eggs,misc. beverages",3,1835,14,Magdy,36,Sohag,Credit
whole milk,1,1931,14,Magdy,36,Sohag,Credit
"curd cheese,frozen meals",2,1971,14,Magdy,36,Sohag,Credit
"fruit/vegetable juice,chocolate",2,1864,14,Magdy,36,Sohag,Cash
"frozen fish,bottled beer",2,1104,14,Magdy,36,Sohag,Credit
"packaged fruit/vegetables,canned fish",2,1142,14,Magdy,36,Sohag,Credit
"berries,soda,waffles",3,1968,14,Magdy,36,Sohag,Credit
"soda,bottled beer,liquor,red/blush wine,shopping bags",5,1256,14,Magdy,36,Sohag,Credit
"beef,root vegetables,waffles,newspapers",4,1212,14,Magdy,36,Sohag,Credit
ice cream,1,1471,14,Magdy,36,Sohag,Credit
"other vegetables,soft cheese,specialty cheese,margarine,red/blush wine",5,1558,14,Magdy,36,Sohag,Credit
"tropical fruit,rolls/buns",2,1246,14,Magdy,36,Sohag,Credit
cookware,1,1741,14,Magdy,36,Sohag,Credit
"pork,frozen potato products,rolls/buns,pastry,soda,white wine",6,1463,14,Magdy,36,Sohag,Credit
"frankfurter,UHT-milk,hard cheese,spread cheese,brown bread,pastry,bottled water,seasonal products,shopping bags",9,319,14,Magdy,36,Sohag,Credit
"whole milk,specialty chocolate",2,1458,14,Magdy,36,Sohag,Credit
"hamburger meat,other vegetables,napkins",3,1595,14,Magdy,36,Sohag,Credit
"bottled water,canned beer,white wine,specialty bar,shopping bags",5,828,14,Magdy,36,Sohag,Credit
"meat,frozen vegetables,soda",3,1584,14,Magdy,36,Sohag,Credit
"beef,citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,whipped/sour cream,cream cheese ,rolls/buns,rice,vinegar,baking powder,detergent",13,1547,14,Magdy,36,Sohag,Credit
"pork,citrus fruit,tropical fruit,grapes,root vegetables,cream cheese ,pet care,bottled water,fruit/vegetable juice,bottled beer",10,1759,14,Magdy,36,Sohag,Credit
"citrus fruit,butter milk,white bread,canned fish,bottled water,sparkling wine,male cosmetics",7,970,14,Magdy,36,Sohag,Credit
"pork,onions,yogurt",3,1891,14,Magdy,36,Sohag,Cash
ham,1,1631,14,Magdy,36,Sohag,Cash
"beverages,rolls/buns,bottled water",3,2032,14,Magdy,36,Sohag,Credit
"soda,specialty chocolate,shopping bags",3,1375,14,Magdy,36,Sohag,Cash
"sliced cheese,canned beer",2,1746,14,Magdy,36,Sohag,Credit
"tropical fruit,waffles,newspapers",3,1229,14,Magdy,36,Sohag,Credit
"UHT-milk,specialty bar",2,1999,14,Magdy,36,Sohag,Credit
rolls/buns,1,1661,14,Magdy,36,Sohag,Credit
"whole milk,soda,fruit/vegetable juice,shopping bags",4,628,14,Magdy,36,Sohag,Credit
pip fruit,1,1623,14,Magdy,36,Sohag,Cash
root vegetables,1,1047,14,Magdy,36,Sohag,Credit
"tropical fruit,whole milk,frozen meals,frozen dessert,rolls/buns,soda,bottled beer,cake bar,detergent,pot plants",10,838,14,Magdy,36,Sohag,Cash
"other vegetables,sliced cheese,rolls/buns,bottled water,newspapers",5,2255,14,Magdy,36,Sohag,Credit
butter,1,1180,14,Magdy,36,Sohag,Credit
beef,1,716,14,Magdy,36,Sohag,Cash
"sausage,ham,beef,citrus fruit,berries,yogurt,spread cheese,rolls/buns,cat food,chocolate,specialty bar",11,1279,14,Magdy,36,Sohag,Cash
"citrus fruit,tropical fruit,whole milk,yogurt",4,1406,14,Magdy,36,Sohag,Cash
"liver loaf,curd,rolls/buns,newspapers",4,1147,14,Magdy,36,Sohag,Credit
"berries,whipped/sour cream",2,2402,14,Magdy,36,Sohag,Credit
"whole milk,yogurt,pastry,waffles",4,2176,14,Magdy,36,Sohag,Credit
"chewing gum,shopping bags",2,1083,14,Magdy,36,Sohag,Cash
