items,count,total,rnd,customer,age,city,paymentType
"pip fruit,root vegetables,whole milk,rolls/buns,pastry,coffee,chocolate",7,2016,13,Sayed,37,Cairo,Cash
"root vegetables,coffee,detergent",3,650,13,Sayed,37,Cairo,Cash
"tropical fruit,pip fruit,grapes,ice cream,frozen potato products,rolls/buns,pastry,soda,misc. beverages,salty snack,long life bakery product,chewing gum,specialty bar,napkins,photo/film",15,2489,13,Sayed,37,Cairo,Cash
"pork,brown bread,bottled water,fruit/vegetable juice",4,1484,6,Walaa,29,Cairo,Credit
"butter milk,shopping bags",2,187,6,Walaa,29,Cairo,Credit
"brown bread,specialty chocolate,shopping bags",3,819,13,Sayed,37,Cairo,Cash
"herbs,curd,roll products ,vinegar,canned beer,newspapers",6,2123,13,Sayed,37,Cairo,Credit
newspapers,1,390,6,Walaa,29,Cairo,Credit
"cream cheese ,pasta,jam,sweet spreads,coffee,soda,chocolate",7,116,6,Walaa,29,Cairo,Cash
"rolls/buns,liquor,red/blush wine",3,480,13,Sayed,37,Cairo,Cash
"rolls/buns,bottled water",2,2441,6,Walaa,29,Cairo,Cash
"sausage,whole milk,brown bread,pastry",4,132,1,Farida,22,Cairo,Cash
"citrus fruit,tropical fruit,berries,yogurt,cream cheese ,brown bread,meat spreads",7,1738,13,Sayed,37,Cairo,Credit
butter milk,1,2463,6,Walaa,29,Cairo,Cash
canned beer,1,1287,13,Sayed,37,Cairo,Credit
"soda,fruit/vegetable juice",2,1708,6,Walaa,29,Cairo,Cash
"coffee,soda,bottled beer,liquor (appetizer),bathroom cleaner",5,755,6,Walaa,29,Cairo,Credit
"citrus fruit,tropical fruit,whole milk,rolls/buns,bottled water,long life bakery product,decalcifier,newspapers",8,1970,1,Farida,22,Cairo,Credit
"whole milk,rolls/buns",2,664,1,Farida,22,Cairo,Credit
"sausage,rolls/buns",2,242,1,Farida,22,Cairo,Credit
"citrus fruit,coffee",2,2006,1,Farida,22,Cairo,Cash
"canned beer,salty snack,shopping bags",3,2339,6,Walaa,29,Cairo,Cash
"root vegetables,brown bread,pot plants",3,967,13,Sayed,37,Cairo,Credit
rolls/buns,1,753,13,Sayed,37,Cairo,Cash
rolls/buns,1,2186,1,Farida,22,Cairo,Cash
newspapers,1,2267,13,Sayed,37,Cairo,Cash
"onions,butter,roll products ,oil,napkins,newspapers",6,188,1,Farida,22,Cairo,Cash
"frozen vegetables,brown bread",2,2343,6,Walaa,29,Cairo,Credit
canned beer,1,2383,6,Walaa,29,Cairo,Credit
"chicken,whole milk,rolls/buns,flour,salt,vinegar,sugar",7,1526,6,Walaa,29,Cairo,Cash
"pork,hamburger meat,other vegetables,whole milk,whipped/sour cream,frozen meals,baking powder,coffee",8,962,6,Walaa,29,Cairo,Cash
"pastry,long life bakery product,shopping bags",3,1104,13,Sayed,37,Cairo,Credit
pastry,1,1309,1,Farida,22,Cairo,Credit
"other vegetables,yogurt,whipped/sour cream,soda,bottled beer,salty snack",6,1309,13,Sayed,37,Cairo,Credit
sausage,1,1217,6,Walaa,29,Cairo,Credit
"beef,other vegetables,yogurt,beverages,rolls/buns,flour,margarine,cat food,bottled water,fruit/vegetable juice",10,1771,6,Walaa,29,Cairo,Cash
"yogurt,margarine,sugar,bottled water,bottled beer,red/blush wine,long life bakery product",7,1376,6,Walaa,29,Cairo,Credit
"tropical fruit,bottled water,chewing gum",3,675,6,Walaa,29,Cairo,Cash
soda,1,848,13,Sayed,37,Cairo,Credit
"sausage,cream,cream cheese ,canned beer",4,1335,13,Sayed,37,Cairo,Cash
"herbs,oil,dog food",3,1078,6,Walaa,29,Cairo,Cash
"curd,mustard,canned beer",3,1316,6,Walaa,29,Cairo,Credit
"pip fruit,sweet spreads,coffee,napkins,dishes",5,1710,6,Walaa,29,Cairo,Credit
"coffee,chocolate",2,1843,6,Walaa,29,Cairo,Credit
"napkins,dishes",2,215,1,Farida,22,Cairo,Cash
"whole milk,rolls/buns",2,1802,13,Sayed,37,Cairo,Cash
"meat,rolls/buns,specialty chocolate",3,2475,13,Sayed,37,Cairo,Credit
"pork,onions,other vegetables,butter milk",4,106,13,Sayed,37,Cairo,Cash
"sausage,beverages,sliced cheese,rolls/buns,specialty bar,shopping bags",6,876,6,Walaa,29,Cairo,Cash
"rolls/buns,soda,canned beer,waffles,shopping bags",5,1003,6,Walaa,29,Cairo,Credit
"soda,fruit/vegetable juice",2,2348,13,Sayed,37,Cairo,Cash
coffee,1,320,1,Farida,22,Cairo,Cash
"rolls/buns,margarine,newspapers",3,1893,6,Walaa,29,Cairo,Cash
"whole milk,dessert",2,514,1,Farida,22,Cairo,Cash
pastry,1,697,6,Walaa,29,Cairo,Credit
canned beer,1,2294,13,Sayed,37,Cairo,Credit
"whole milk,frozen vegetables",2,985,1,Farida,22,Cairo,Cash
"ham,pip fruit,herbs,other vegetables,butter,rolls/buns,white bread,oil,canned fish,soda",10,1173,6,Walaa,29,Cairo,Credit
"domestic eggs,rolls/buns,soda",3,653,1,Farida,22,Cairo,Credit
"soda,waffles",2,1410,1,Farida,22,Cairo,Cash
"pork,onions,shopping bags",3,274,6,Walaa,29,Cairo,Cash
"citrus fruit,other vegetables,whole milk,margarine,bottled beer,newspapers",6,1527,13,Sayed,37,Cairo,Credit
"frankfurter,sausage,root vegetables,yogurt,mayonnaise,rolls/buns,brown bread,roll products ,margarine,coffee",10,1836,6,Walaa,29,Cairo,Cash
"frankfurter,pip fruit,rolls/buns,bottled water",4,2113,6,Walaa,29,Cairo,Cash
"sausage,tropical fruit,whole milk,processed cheese,frozen vegetables,domestic eggs,rolls/buns,white bread,rice,soda,detergent,softener,decalcifier,napkins,shopping bags",15,2022,6,Walaa,29,Cairo,Credit
"ham,beef,other vegetables,newspapers",4,1987,1,Farida,22,Cairo,Cash
"rolls/buns,soda",2,1494,1,Farida,22,Cairo,Credit
citrus fruit,1,2171,1,Farida,22,Cairo,Credit
"sausage,tropical fruit,pip fruit,other vegetables,whole milk,curd,dessert,yogurt,whipped/sour cream,cream cheese ,brown bread,detergent",12,619,6,Walaa,29,Cairo,Cash
"beef,citrus fruit,tropical fruit,pip fruit,dessert,cream cheese ,rolls/buns,chocolate",8,2005,1,Farida,22,Cairo,Cash
"sausage,pork,whole milk,yogurt,rolls/buns,brown bread,napkins,shopping bags",8,322,13,Sayed,37,Cairo,Credit
"grapes,whole milk,baking powder,candles,photo/film",5,584,1,Farida,22,Cairo,Cash
chocolate marshmallow,1,1941,13,Sayed,37,Cairo,Cash
"soda,white wine",2,569,6,Walaa,29,Cairo,Cash
"bottled beer,liquor,red/blush wine",3,1252,6,Walaa,29,Cairo,Cash
"fruit/vegetable juice,nut snack",2,2214,6,Walaa,29,Cairo,Cash
"other vegetables,whipped/sour cream,pastry,red/blush wine",4,2403,1,Farida,22,Cairo,Cash
"dessert,frozen dessert",2,1662,13,Sayed,37,Cairo,Credit
"soda,long life bakery product",2,222,6,Walaa,29,Cairo,Cash
"pip fruit,whole milk",2,159,13,Sayed,37,Cairo,Cash
"other vegetables,rolls/buns",2,1945,13,Sayed,37,Cairo,Cash
frankfurter,1,1236,13,Sayed,37,Cairo,Credit
"pip fruit,curd,soda,bottled beer,softener,hygiene articles",6,2339,6,Walaa,29,Cairo,Cash
canned beer,1,1415,13,Sayed,37,Cairo,Credit
"citrus fruit,tropical fruit,pip fruit,other vegetables",4,1504,1,Farida,22,Cairo,Cash
"pastry,soda",2,326,1,Farida,22,Cairo,Cash
"tropical fruit,grapes,whole milk,canned fish,bottled water,fruit/vegetable juice",6,1889,1,Farida,22,Cairo,Credit
white wine,1,1153,6,Walaa,29,Cairo,Cash
tropical fruit,1,1576,13,Sayed,37,Cairo,Cash
"pork,bottled water,bottled beer",3,279,1,Farida,22,Cairo,Credit
"soda,house keeping products",2,1110,6,Walaa,29,Cairo,Cash
"frozen vegetables,sugar,coffee",3,2228,6,Walaa,29,Cairo,Cash
"frankfurter,root vegetables,whole milk,butter milk,whipped/sour cream,rolls/buns,pastry,vinegar,coffee,bottled water,dish cleaner,female sanitary products",12,1429,6,Walaa,29,Cairo,Cash
"whole milk,dessert,rolls/buns,pastry,newspapers",5,1900,6,Walaa,29,Cairo,Cash
"frankfurter,sausage,curd,whipped/sour cream,frozen vegetables,jam,long life bakery product,candy",8,2023,6,Walaa,29,Cairo,Cash
"whipped/sour cream,rice,popcorn",3,1617,13,Sayed,37,Cairo,Cash
"onions,other vegetables,whole milk,soups,bottled beer,pot plants",6,1608,1,Farida,22,Cairo,Credit
"root vegetables,other vegetables,whole milk,curd,cream cheese ,domestic eggs,misc. beverages,napkins",8,1048,13,Sayed,37,Cairo,Credit
"pip fruit,yogurt,ice cream,soda",4,2404,6,Walaa,29,Cairo,Cash
"canned beer,newspapers",2,2379,6,Walaa,29,Cairo,Cash
soda,1,1030,6,Walaa,29,Cairo,Cash
"root vegetables,red/blush wine",2,442,1,Farida,22,Cairo,Cash
"sauces,red/blush wine,dish cleaner",3,1173,13,Sayed,37,Cairo,Credit
"rolls/buns,fruit/vegetable juice",2,336,1,Farida,22,Cairo,Cash
"tropical fruit,sliced cheese,rolls/buns,napkins,pot plants",5,1141,1,Farida,22,Cairo,Cash
"tropical fruit,pip fruit,root vegetables,other vegetables,dessert,whipped/sour cream,sliced cheese,pastry,shopping bags",9,1941,1,Farida,22,Cairo,Credit
"UHT-milk,pastry,coffee,red/blush wine,pot plants",5,1488,1,Farida,22,Cairo,Credit
"other vegetables,frozen meals,pasta,canned fish,coffee",5,2299,13,Sayed,37,Cairo,Credit
"frankfurter,pork,citrus fruit,pip fruit,other vegetables,whipped/sour cream,UHT-milk,salad dressing,frozen potato products,salty snack,newspapers",11,2423,1,Farida,22,Cairo,Cash
"whole milk,curd,rolls/buns,pastry,pasta,margarine",6,1401,13,Sayed,37,Cairo,Credit
pip fruit,1,926,13,Sayed,37,Cairo,Cash
napkins,1,1514,13,Sayed,37,Cairo,Cash
ice cream,1,1271,13,Sayed,37,Cairo,Credit
bottled water,1,2023,1,Farida,22,Cairo,Credit
"bottled water,liquor (appetizer),specialty bar",3,407,1,Farida,22,Cairo,Cash
"ham,beef,tropical fruit,pip fruit,other vegetables,whole milk,dessert,yogurt,whipped/sour cream,soft cheese,frozen potato products,rolls/buns,soda,long life bakery product,chocolate",15,2458,6,Walaa,29,Cairo,Cash
bottled beer,1,1851,13,Sayed,37,Cairo,Credit
"sausage,ham,meat,pork,tropical fruit,pip fruit,grapes,other vegetables,whole milk,butter,whipped/sour cream,frozen meals,frozen fish,ice cream,domestic eggs,pastry,soda,syrup,detergent",19,1605,1,Farida,22,Cairo,Cash
"soda,canned beer",2,635,6,Walaa,29,Cairo,Credit
"tropical fruit,pip fruit,whole milk,curd,yogurt,frozen vegetables,frozen meals,white bread,instant coffee,misc. beverages,bottled beer,hygiene articles",12,2349,6,Walaa,29,Cairo,Credit
"rolls/buns,brown bread,bottled water",3,1329,13,Sayed,37,Cairo,Credit
"sweet spreads,coffee,chocolate,seasonal products",4,598,13,Sayed,37,Cairo,Credit
"bottled water,specialty chocolate",2,1398,6,Walaa,29,Cairo,Credit
"whole milk,bottled water,fruit/vegetable juice",3,1548,1,Farida,22,Cairo,Credit
"soups,soda,shopping bags",3,2233,6,Walaa,29,Cairo,Cash
herbs,1,2216,6,Walaa,29,Cairo,Cash
"ice cream,soda,bottled beer,salty snack",4,171,1,Farida,22,Cairo,Credit
canned beer,1,1873,1,Farida,22,Cairo,Cash
"curd,yogurt,waffles",3,2393,1,Farida,22,Cairo,Cash
"sausage,dessert,soda",3,229,13,Sayed,37,Cairo,Credit
"citrus fruit,other vegetables,frozen meals,rice,canned beer,salty snack",6,2223,6,Walaa,29,Cairo,Credit
"sausage,chicken,beef,pip fruit,root vegetables,onions,yogurt,soft cheese,mayonnaise,margarine,jam,sweet spreads,coffee,bottled water,soda,dish cleaner",16,189,13,Sayed,37,Cairo,Cash
"root vegetables,frozen meals,white bread,snack products,hygiene articles",5,2061,1,Farida,22,Cairo,Cash
"sausage,chicken,pip fruit,berries,other vegetables,dessert,yogurt,frozen vegetables,frozen meals,brown bread,semi-finished bread,ketchup,spices,ready soups,soda,canned beer,popcorn",17,1791,1,Farida,22,Cairo,Cash
"root vegetables,curd,dessert,whipped/sour cream,pastry,sauces,coffee,soda,fruit/vegetable juice,newspapers",10,1125,13,Sayed,37,Cairo,Credit
UHT-milk,1,268,13,Sayed,37,Cairo,Credit
"whole milk,pastry,fruit/vegetable juice,canned beer,specialty chocolate",5,1665,13,Sayed,37,Cairo,Credit
margarine,1,161,6,Walaa,29,Cairo,Credit
"whole milk,ice cream,pastry,coffee,shopping bags",5,1812,1,Farida,22,Cairo,Cash
"sausage,citrus fruit,other vegetables,dessert,yogurt,whipped/sour cream,hard cheese,curd cheese,white bread,semi-finished bread,cat food,bottled water,seasonal products,softener,flower soil/fertilizer,flower (seeds)",16,2436,6,Walaa,29,Cairo,Cash
"other vegetables,dessert,waffles,light bulbs",4,2346,6,Walaa,29,Cairo,Cash
"pork,frozen potato products,soda",3,1776,6,Walaa,29,Cairo,Cash
"brown bread,margarine,long life bakery product,flower (seeds)",4,2025,1,Farida,22,Cairo,Cash
"berries,dessert,whipped/sour cream,bottled water,soda,fruit/vegetable juice,white wine",7,1720,1,Farida,22,Cairo,Cash
"ham,whole milk,domestic eggs,pastry,oil,baking powder,chewing gum,chocolate marshmallow",8,507,13,Sayed,37,Cairo,Credit
"sausage,chicken,other vegetables,whole milk,yogurt,cream cheese ,brown bread,soda",8,1190,6,Walaa,29,Cairo,Cash
"sausage,root vegetables,other vegetables,dessert,yogurt,whipped/sour cream,sliced cheese,domestic eggs,white bread,pastry,bottled water,fruit/vegetable juice,popcorn",13,960,13,Sayed,37,Cairo,Credit
"sausage,rolls/buns,white wine",3,1852,13,Sayed,37,Cairo,Credit
"root vegetables,yogurt,beverages,domestic eggs,white bread,cat food",6,1335,6,Walaa,29,Cairo,Credit
"whole milk,soda",2,1650,1,Farida,22,Cairo,Cash
"citrus fruit,tropical fruit,pip fruit,other vegetables,rolls/buns,misc. beverages,fruit/vegetable juice",7,2398,13,Sayed,37,Cairo,Cash
"citrus fruit,pip fruit,whole milk,bottled water",4,374,13,Sayed,37,Cairo,Cash
"whole milk,butter milk,whipped/sour cream,ice cream,brown bread,specialty chocolate,candy,dish cleaner",8,533,6,Walaa,29,Cairo,Credit
"frozen fish,bottled beer",2,2279,6,Walaa,29,Cairo,Credit
"tropical fruit,other vegetables,whole milk,frozen vegetables,pastry,cake bar",6,2397,1,Farida,22,Cairo,Cash
"rolls/buns,white bread,dish cleaner,shopping bags",4,932,6,Walaa,29,Cairo,Credit
"sausage,tropical fruit,other vegetables,whole milk,yogurt,coffee,shopping bags",7,123,6,Walaa,29,Cairo,Credit
coffee,1,140,13,Sayed,37,Cairo,Cash
"tropical fruit,other vegetables,whole milk,frozen meals",4,2303,6,Walaa,29,Cairo,Cash
"other vegetables,whole milk,rolls/buns,vinegar,margarine,soda,waffles",7,1899,13,Sayed,37,Cairo,Credit
"frankfurter,sausage,other vegetables,domestic eggs,ketchup,canned fish,soda,long life bakery product,shopping bags",9,1826,1,Farida,22,Cairo,Credit
"curd,tidbits,soda",3,295,13,Sayed,37,Cairo,Cash
soda,1,750,6,Walaa,29,Cairo,Cash
cream cheese ,1,1112,1,Farida,22,Cairo,Cash
fruit/vegetable juice,1,1548,6,Walaa,29,Cairo,Credit
"tropical fruit,other vegetables,yogurt,mayonnaise,mustard,newspapers",6,1524,1,Farida,22,Cairo,Cash
"tropical fruit,grapes,other vegetables,bottled beer,popcorn",5,123,1,Farida,22,Cairo,Cash
pastry,1,2081,13,Sayed,37,Cairo,Credit
"hamburger meat,semi-finished bread,Instant food products",3,105,1,Farida,22,Cairo,Credit
"sausage,beef,other vegetables,frozen fish,domestic eggs,roll products ,margarine,sugar,baking powder,coffee,kitchen towels,shopping bags",12,1464,6,Walaa,29,Cairo,Cash
"hamburger meat,rolls/buns",2,2048,13,Sayed,37,Cairo,Credit
"frankfurter,frozen potato products",2,1417,6,Walaa,29,Cairo,Credit
"ham,onions,other vegetables,brown bread,margarine",5,1710,13,Sayed,37,Cairo,Credit
"pork,dessert,soda,shopping bags",4,1052,6,Walaa,29,Cairo,Cash
"pip fruit,pastry",2,1435,6,Walaa,29,Cairo,Cash
"meat,tropical fruit,beverages,sweet spreads,shopping bags",5,1597,13,Sayed,37,Cairo,Credit
"pork,root vegetables,onions,other vegetables,yogurt,domestic eggs",6,693,1,Farida,22,Cairo,Cash
"sausage,citrus fruit,tropical fruit,pip fruit,flour,baking powder",6,312,1,Farida,22,Cairo,Cash
"sweet spreads,soda,waffles",3,2425,13,Sayed,37,Cairo,Cash
"whole milk,whipped/sour cream,specialty cheese,domestic eggs,dog food,soda,chewing gum",7,1361,1,Farida,22,Cairo,Credit
"pork,root vegetables,sliced cheese,frozen vegetables,frozen potato products,mustard,bottled water,fruit/vegetable juice,napkins,shopping bags",10,528,13,Sayed,37,Cairo,Cash
"pip fruit,onions,whole milk",3,990,6,Walaa,29,Cairo,Cash
bottled beer,1,182,13,Sayed,37,Cairo,Cash
"pork,hamburger meat,herbs,yogurt,hard cheese,brown bread,sweet spreads,soda",8,153,13,Sayed,37,Cairo,Credit
"soda,chocolate,specialty chocolate",3,2441,13,Sayed,37,Cairo,Cash
"oil,fruit/vegetable juice",2,1536,6,Walaa,29,Cairo,Credit
"onions,yogurt,frozen vegetables",3,2433,6,Walaa,29,Cairo,Credit
"yogurt,pastry",2,1599,6,Walaa,29,Cairo,Cash
"frankfurter,other vegetables,yogurt,beverages,hard cheese,rolls/buns,canned fish,soda,canned beer,brandy,shopping bags",11,776,13,Sayed,37,Cairo,Cash
"soda,specialty bar",2,1609,13,Sayed,37,Cairo,Credit
"pip fruit,other vegetables,whipped/sour cream,oil",4,355,1,Farida,22,Cairo,Cash
"chicken,pip fruit,UHT-milk,bottled water,bottled beer,shopping bags",6,1390,6,Walaa,29,Cairo,Cash
"beverages,rolls/buns",2,1242,13,Sayed,37,Cairo,Credit
detergent,1,2067,13,Sayed,37,Cairo,Credit
"whole milk,yogurt,rolls/buns,bottled water",4,2486,1,Farida,22,Cairo,Cash
"frankfurter,citrus fruit,tropical fruit,other vegetables,whole milk,candles",6,1639,13,Sayed,37,Cairo,Credit
canned beer,1,2127,1,Farida,22,Cairo,Cash
canned beer,1,2482,6,Walaa,29,Cairo,Credit
"frankfurter,whole milk,yogurt,processed cheese,ice cream,frozen dessert,rolls/buns,white bread,brown bread,sugar,coffee,bottled water,soda,bottled beer,candy",15,1806,13,Sayed,37,Cairo,Cash
"sausage,pip fruit,bottled water",3,1101,6,Walaa,29,Cairo,Credit
"meat,tropical fruit,pip fruit,other vegetables,butter,pastry",6,365,13,Sayed,37,Cairo,Cash
bottled water,1,2389,6,Walaa,29,Cairo,Credit
"frankfurter,rolls/buns,napkins",3,362,6,Walaa,29,Cairo,Credit
"frankfurter,butter,rolls/buns,semi-finished bread,misc. beverages,shopping bags",6,1966,1,Farida,22,Cairo,Credit
"whole milk,brown bread,bottled beer",3,1726,6,Walaa,29,Cairo,Cash
"rolls/buns,soda,specialty bar",3,372,13,Sayed,37,Cairo,Cash
"other vegetables,UHT-milk,rolls/buns,pastry,bottled water,soda",6,213,1,Farida,22,Cairo,Credit
other vegetables,1,740,1,Farida,22,Cairo,Cash
chewing gum,1,1474,1,Farida,22,Cairo,Credit
rolls/buns,1,2254,13,Sayed,37,Cairo,Cash
"frozen meals,frozen fish,chocolate",3,1889,6,Walaa,29,Cairo,Credit
"herbs,whole milk",2,1325,6,Walaa,29,Cairo,Credit
"domestic eggs,margarine,bottled water",3,1237,6,Walaa,29,Cairo,Credit
"bottled water,chocolate",2,377,1,Farida,22,Cairo,Credit
"whole milk,tea,bottled beer,napkins,cling film/bags",5,705,13,Sayed,37,Cairo,Credit
"liver loaf,ham,pip fruit,root vegetables,other vegetables,whole milk,curd,dessert,butter milk,yogurt,mayonnaise,white bread,pastry,rice,sugar,pet care,coffee,soda,fruit/vegetable juice,salty snack,long life bakery product,napkins",22,1198,13,Sayed,37,Cairo,Credit
soda,1,1933,1,Farida,22,Cairo,Cash
"yogurt,rolls/buns,misc. beverages",3,1342,1,Farida,22,Cairo,Credit
"root vegetables,pastry",2,1543,13,Sayed,37,Cairo,Credit
sausage,1,2098,1,Farida,22,Cairo,Cash
herbs,1,2255,6,Walaa,29,Cairo,Credit
"sausage,beef,hamburger meat,yogurt,soft cheese,cream cheese ,domestic eggs,rolls/buns,pastry,instant coffee",10,1384,1,Farida,22,Cairo,Credit
"ham,root vegetables,butter,bottled water,white wine",5,116,1,Farida,22,Cairo,Credit
"hard cheese,honey,candy",3,2281,6,Walaa,29,Cairo,Cash
"yogurt,spread cheese,rolls/buns,soda,canned beer,shopping bags",6,1775,13,Sayed,37,Cairo,Cash
"whole milk,beverages,bottled water,soda,cake bar,newspapers",6,1743,1,Farida,22,Cairo,Cash
"sausage,pork,beef,root vegetables,butter,yogurt,spread cheese,rolls/buns,brown bread,pastry,oil,canned fish",12,645,6,Walaa,29,Cairo,Credit
"sausage,tropical fruit,pip fruit,rolls/buns,pastry,margarine",6,377,6,Walaa,29,Cairo,Cash
"bottled water,white wine,newspapers",3,1745,13,Sayed,37,Cairo,Cash
"curd,dessert,soda,fruit/vegetable juice,candy,hygiene articles,shopping bags",7,245,13,Sayed,37,Cairo,Cash
"citrus fruit,other vegetables,yogurt,spread cheese,rolls/buns,soda,chocolate,newspapers",8,1130,13,Sayed,37,Cairo,Cash
canned beer,1,2281,6,Walaa,29,Cairo,Credit
"root vegetables,other vegetables,frozen vegetables",3,2082,13,Sayed,37,Cairo,Credit
"organic sausage,chicken,citrus fruit,grapes,other vegetables,butter,yogurt,whipped/sour cream,rolls/buns,seasonal products,hygiene articles",11,1911,13,Sayed,37,Cairo,Credit
"whole milk,whipped/sour cream",2,992,13,Sayed,37,Cairo,Credit
"meat,root vegetables,whole milk,newspapers",4,954,6,Walaa,29,Cairo,Credit
"soft cheese,hard cheese,bottled water,soda,liquor (appetizer),waffles,chocolate,candles",8,2487,13,Sayed,37,Cairo,Cash
"coffee,fruit/vegetable juice",2,847,1,Farida,22,Cairo,Credit
"whole milk,curd,brown bread",3,941,13,Sayed,37,Cairo,Credit
oil,1,357,6,Walaa,29,Cairo,Credit
long life bakery product,1,587,1,Farida,22,Cairo,Cash
"sausage,citrus fruit,other vegetables,hard cheese,cream cheese ,frozen dessert,artif. sweetener,coffee,cling film/bags,newspapers",10,611,1,Farida,22,Cairo,Credit
"hard cheese,white bread,brown bread",3,1846,1,Farida,22,Cairo,Cash
"frankfurter,beef,citrus fruit,whole milk,rolls/buns,semi-finished bread,coffee,bottled beer",8,2397,1,Farida,22,Cairo,Cash
"hamburger meat,hard cheese,frozen vegetables,soda",4,2461,6,Walaa,29,Cairo,Credit
"sausage,yogurt,rolls/buns,soda",4,2084,1,Farida,22,Cairo,Credit
"butter milk,soft cheese,rolls/buns",3,2039,13,Sayed,37,Cairo,Credit
"frankfurter,hamburger meat,tropical fruit,root vegetables,domestic eggs,Instant food products,detergent",7,291,6,Walaa,29,Cairo,Credit
"tropical fruit,whole milk,cat food,popcorn,specialty bar",5,1221,1,Farida,22,Cairo,Cash
"citrus fruit,other vegetables,butter,brown bread,baking powder,bottled water,soda",7,1683,1,Farida,22,Cairo,Cash
"chicken,onions,other vegetables,whole milk,frozen fish,brown bread,soda,white wine",8,622,13,Sayed,37,Cairo,Credit
"rolls/buns,brown bread,fruit/vegetable juice,newspapers",4,1436,13,Sayed,37,Cairo,Cash
"mayonnaise,rolls/buns",2,2035,6,Walaa,29,Cairo,Cash
beverages,1,843,13,Sayed,37,Cairo,Credit
"bottled beer,liquor (appetizer),dishes",3,2447,13,Sayed,37,Cairo,Cash
"frankfurter,pork,root vegetables,whole milk,yogurt,frozen fish,soda",7,1318,1,Farida,22,Cairo,Credit
"root vegetables,herbs,whole milk,butter milk,cream cheese ,waffles,napkins,newspapers",8,1153,6,Walaa,29,Cairo,Credit
"sausage,rolls/buns,brandy",3,363,13,Sayed,37,Cairo,Credit
"frankfurter,white bread,margarine,shopping bags",4,1989,13,Sayed,37,Cairo,Cash
canned beer,1,538,13,Sayed,37,Cairo,Credit
cream cheese ,1,382,13,Sayed,37,Cairo,Cash
"sausage,other vegetables,yogurt,bottled water,soda,canned beer,shopping bags",7,1670,13,Sayed,37,Cairo,Credit
"pastry,soda",2,2113,6,Walaa,29,Cairo,Credit
"rolls/buns,coffee,red/blush wine,chewing gum",4,2023,13,Sayed,37,Cairo,Credit
"specialty cheese,hygiene articles,newspapers,shopping bags",4,2260,13,Sayed,37,Cairo,Cash
"pork,other vegetables,soda",3,1319,1,Farida,22,Cairo,Cash
"beef,tropical fruit,root vegetables,whole milk",4,2343,6,Walaa,29,Cairo,Credit
"finished products,chicken,pork,beef,hamburger meat,berries,butter,domestic eggs,rolls/buns,brown bread,pastry,flour,Instant food products,soda,salty snack,chocolate,specialty chocolate,hygiene articles,flower (seeds)",19,1480,13,Sayed,37,Cairo,Credit
"organic sausage,rolls/buns",2,846,1,Farida,22,Cairo,Credit
"frankfurter,sausage,whole milk,margarine,sauces,chocolate",6,1464,6,Walaa,29,Cairo,Credit
citrus fruit,1,1319,6,Walaa,29,Cairo,Credit
"frankfurter,pork,herbs,other vegetables,butter,rolls/buns",6,1567,1,Farida,22,Cairo,Credit
"whipped/sour cream,condensed milk,domestic eggs,flour,oil,sugar",6,539,1,Farida,22,Cairo,Cash
"chicken,beef,pip fruit,berries,other vegetables,whole milk,whipped/sour cream,frozen fruits,frozen meals,domestic eggs,salty snack",11,667,1,Farida,22,Cairo,Cash
"pip fruit,other vegetables,whole milk,whipped/sour cream,coffee",5,1773,6,Walaa,29,Cairo,Credit
"citrus fruit,root vegetables,domestic eggs,margarine,dishes",5,766,1,Farida,22,Cairo,Credit
"tropical fruit,nuts/prunes,whole milk,whipped/sour cream,waffles,newspapers",6,1778,6,Walaa,29,Cairo,Cash
"other vegetables,whole milk,whipped/sour cream,condensed milk,rolls/buns,shopping bags",6,679,6,Walaa,29,Cairo,Cash
"sausage,sliced cheese,cream cheese ,candy,shopping bags",5,382,13,Sayed,37,Cairo,Credit
canned beer,1,1993,6,Walaa,29,Cairo,Cash
canned beer,1,1708,13,Sayed,37,Cairo,Cash
"sausage,onions",2,2094,13,Sayed,37,Cairo,Cash
rolls/buns,1,2443,13,Sayed,37,Cairo,Cash
yogurt,1,1464,1,Farida,22,Cairo,Cash
"butter,napkins",2,1864,13,Sayed,37,Cairo,Cash
dessert,1,2230,6,Walaa,29,Cairo,Credit
"whole milk,canned fish,newspapers",3,179,6,Walaa,29,Cairo,Credit
"frankfurter,bottled beer",2,1270,1,Farida,22,Cairo,Credit
misc. beverages,1,1533,6,Walaa,29,Cairo,Credit
"frankfurter,brown bread,bottled beer",3,444,6,Walaa,29,Cairo,Credit
"rolls/buns,white bread,waffles",3,518,13,Sayed,37,Cairo,Credit
beverages,1,928,6,Walaa,29,Cairo,Cash
salty snack,1,1139,1,Farida,22,Cairo,Cash
"frozen meals,bottled beer",2,1363,1,Farida,22,Cairo,Cash
"yogurt,frozen vegetables,decalcifier",3,169,13,Sayed,37,Cairo,Credit
rolls/buns,1,1241,1,Farida,22,Cairo,Cash
"whole milk,frozen meals,pasta,candy",4,215,1,Farida,22,Cairo,Cash
frozen meals,1,1343,6,Walaa,29,Cairo,Credit
"tropical fruit,root vegetables,other vegetables,butter,dessert,sliced cheese,frozen vegetables,ice cream,frozen dessert,rolls/buns,Instant food products,baking powder,canned fish,fruit/vegetable juice,newspapers,shopping bags",16,1505,6,Walaa,29,Cairo,Cash
"whole milk,napkins",2,2407,6,Walaa,29,Cairo,Credit
